Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 56.2% | 000250240 |    0.1123049  |          | 5.913e+04| 5.902e+04|            |            |  7.606e-03 | 2.424e-02 |   8.000e-02  |  4.357e+05  |    4.247e+05   
 56.3% | 000250880 |    0.1480178  | 5.179e+04| 5.912e+04| 5.909e+04|  3.974e-02 |  5.518e-03 |  7.219e-03 | 1.204e-02 |   8.601e-02  |  3.284e+05  |    4.246e+05   
 56.5% | 000251520 |    0.1089376  |          | 5.915e+04| 5.900e+04|            |            |  7.544e-03 | 1.986e-02 |   8.102e-02  |  4.433e+05  |    4.246e+05   
 56.6% | 000252160 |    0.1455457  | 5.217e+04| 5.916e+04| 5.895e+04|  3.967e-02 |  1.077e-02 |  7.207e-03 | 1.405e-02 |   8.161e-02  |  3.296e+05  |    4.245e+05   
 56.8% | 000252800 |    0.1097378  |          | 5.917e+04| 5.904e+04|            |            |  7.504e-03 | 2.487e-02 |   7.691e-02  |  4.343e+05  |    4.245e+05   
 56.9% | 000253440 |    0.1449851  | 5.187e+04| 5.914e+04| 5.902e+04|  3.924e-02 |  5.343e-03 |  7.115e-03 | 1.187e-02 |   8.377e-02  |  3.265e+05  |    4.244e+05   
 57.0% | 000254080 |    0.1058713  |          | 5.917e+04| 5.898e+04|            |            |  7.467e-03 | 1.749e-02 |   8.039e-02  |  4.442e+05  |    4.244e+05   
 57.2% | 000254720 |    0.1425224  | 5.172e+04| 5.920e+04| 5.897e+04|  3.929e-02 |  1.026e-02 |  7.069e-03 | 1.304e-02 |   8.011e-02  |  3.278e+05  |    4.243e+05   
 57.3% | 000255360 |    0.1067269  |          | 5.916e+04| 5.896e+04|            |            |  7.437e-03 | 2.309e-02 |   7.573e-02  |  4.348e+05  |    4.243e+05   
 57.5% | 000256000 |    0.1424306  | 5.153e+04| 5.916e+04| 5.908e+04|  3.939e-02 |  5.359e-03 |  7.022e-03 | 1.145e-02 |   8.158e-02  |  3.236e+05  |    4.242e+05   
 57.6% | 000256640 |    0.1032402  |          | 5.915e+04| 5.839e+04|            |            |  7.374e-03 | 1.714e-02 |   7.819e-02  |  4.434e+05  |    4.242e+05   
 57.8% | 000257280 |    0.1403439  | 5.169e+04| 5.921e+04| 5.825e+04|  3.947e-02 |  1.085e-02 |  6.959e-03 | 1.326e-02 |   7.768e-02  |  3.240e+05  |    4.241e+05   
 57.9% | 000257920 |    0.1039459  |          | 5.916e+04| 5.825e+04|            |            |  7.384e-03 | 2.217e-02 |   7.391e-02  |  4.345e+05  |    4.241e+05   
 58.0% | 000258560 |    0.1397114  | 5.208e+04| 5.915e+04| 5.824e+04|  3.900e-02 |  5.437e-03 |  6.653e-03 | 1.224e-02 |   7.884e-02  |  3.211e+05  |    4.240e+05   
 58.2% | 000259200 |    0.1012281  |          | 5.920e+04| 5.853e+04|            |            |  7.319e-03 | 1.813e-02 |   7.530e-02  |  4.401e+05  |    4.240e+05   
 58.3% | 000259840 |    0.1374518  | 5.700e+04| 5.922e+04| 5.820e+04|  3.924e-02 |  1.069e-02 |  6.842e-03 | 1.271e-02 |   7.575e-02  |  3.219e+05  |    4.239e+05   
 58.5% | 000260480 |    0.1020207  |          | 5.924e+04| 5.820e+04|            |            |  7.200e-03 | 2.386e-02 |   7.048e-02  |  4.307e+05  |    4.239e+05   
 58.6% | 000261120 |    0.1366031  | 5.668e+04| 5.920e+04| 5.833e+04|  3.875e-02 |  5.565e-03 |  6.816e-03 | 1.163e-02 |   7.649e-02  |  3.194e+05  |    4.238e+05   
 58.8% | 000261760 |    0.0989902  |          | 5.921e+04| 5.818e+04|            |            |  7.179e-03 | 1.869e-02 |   7.259e-02  |  4.378e+05  |    4.238e+05   
 58.9% | 000262400 |    0.1341841  | 5.572e+04| 5.921e+04| 5.836e+04|  3.860e-02 |  1.030e-02 |  6.637e-03 | 1.279e-02 |   7.319e-02  |  3.207e+05  |    4.237e+05   
 59.1% | 000263040 |    0.0993431  |          | 5.921e+04| 5.831e+04|            |            |  7.093e-03 | 2.403e-02 |   6.775e-02  |  4.302e+05  |    4.237e+05   
 59.2% | 000263680 |    0.1330345  | 5.540e+04| 5.915e+04| 5.893e+04|  3.816e-02 |  5.334e-03 |  6.664e-03 | 1.223e-02 |   7.302e-02  |  3.190e+05  |    4.236e+05   
 59.3% | 000264320 |    0.0952095  |          | 5.917e+04| 5.874e+04|            |            |  7.139e-03 | 1.670e-02 |   7.087e-02  |  4.426e+05  |    4.236e+05   
 59.5% | 000264960 |    0.1310001  | 5.518e+04| 5.919e+04| 5.885e+04|  3.847e-02 |  1.007e-02 |  6.649e-03 | 1.280e-02 |   7.017e-02  |  3.194e+05  |    4.235e+05   
 59.6% | 000265600 |    0.0964503  |          | 5.915e+04| 5.864e+04|            |            |  7.000e-03 | 2.411e-02 |   6.486e-02  |  4.307e+05  |    4.235e+05   
 59.8% | 000266240 |    0.1317229  | 5.503e+04| 5.913e+04| 5.900e+04|  3.931e-02 |  5.481e-03 |  6.554e-03 | 1.194e-02 |   7.102e-02  |  3.132e+05  |    4.234e+05   
 59.9% | 000266880 |    0.0929573  |          | 5.914e+04| 5.859e+04|            |            |  6.998e-03 | 1.791e-02 |   6.754e-02  |  4.406e+05  |    4.234e+05   
 60.1% | 000267520 |    0.1294717  | 5.452e+04| 5.913e+04| 5.897e+04|  3.935e-02 |  1.123e-02 |  6.521e-03 | 1.292e-02 |   6.776e-02  |  3.141e+05  |    4.233e+05   
 60.2% | 000268160 |    0.0936225  |          | 5.907e+04| 5.857e+04|            |            |  7.036e-03 | 2.193e-02 |   6.420e-02  |  4.312e+05  |    4.233e+05   
 60.3% | 000268800 |    0.1283076  | 5.431e+04| 5.918e+04| 5.887e+04|  3.839e-02 |  5.383e-03 |  6.474e-03 | 1.098e-02 |   6.955e-02  |  3.124e+05  |    4.232e+05   
 60.5% | 000269440 |    0.0900883  |          | 5.920e+04| 5.876e+04|            |            |  6.930e-03 | 1.633e-02 |   6.634e-02  |  4.417e+05  |    4.232e+05   
 60.6% | 000270080 |    0.1262713  | 5.371e+04| 5.919e+04| 5.870e+04|  3.849e-02 |  1.066e-02 |  6.386e-03 | 1.258e-02 |   6.587e-02  |  3.129e+05  |    4.231e+05   
 60.8% | 000270720 |    0.0912769  |          | 5.920e+04| 5.875e+04|            |            |  6.858e-03 | 2.239e-02 |   6.155e-02  |  4.297e+05  |    4.231e+05   
 60.9% | 000271360 |    0.1254597  | 5.352e+04| 5.922e+04| 5.850e+04|  3.799e-02 |  5.402e-03 |  6.385e-03 | 1.093e-02 |   6.725e-02  |  3.103e+05  |    4.230e+05   
 61.1% | 000272000 |    0.0883265  |          | 5.920e+04| 5.851e+04|            |            |  6.841e-03 | 1.704e-02 |   6.394e-02  |  4.375e+05  |    4.230e+05   
 61.2% | 000272640 |    0.1235591  | 5.321e+04| 5.920e+04| 5.829e+04|  3.810e-02 |  1.022e-02 |  6.244e-03 | 1.154e-02 |   6.475e-02  |  3.105e+05  |    4.229e+05   
 61.4% | 000273280 |    0.0886483  |          | 5.921e+04| 5.832e+04|            |            |  6.716e-03 | 2.185e-02 |   5.961e-02  |  4.296e+05  |    4.229e+05   
 61.5% | 000273920 |    0.1229240  | 5.347e+04| 5.925e+04| 5.836e+04|  3.776e-02 |  5.355e-03 |  6.295e-03 | 1.072e-02 |   6.518e-02  |  3.075e+05  |    4.228e+05   
 61.6% | 000274560 |    0.0856660  |          | 5.919e+04| 5.850e+04|            |            |  6.613e-03 | 1.670e-02 |   6.185e-02  |  4.379e+05  |    4.228e+05   
 61.8% | 000275200 |    0.1207939  | 5.299e+04| 5.923e+04| 5.830e+04|  3.783e-02 |  1.029e-02 |  6.226e-03 | 1.160e-02 |   6.222e-02  |  3.083e+05  |    4.227e+05   
 61.9% | 000275840 |    0.0862534  |          | 5.915e+04| 5.841e+04|            |            |  6.622e-03 | 2.173e-02 |   5.743e-02  |  4.285e+05  |    4.227e+05   
 62.1% | 000276480 |    0.1201956  | 5.287e+04| 5.921e+04| 5.865e+04|  3.743e-02 |  5.212e-03 |  6.111e-03 | 1.039e-02 |   6.338e-02  |  3.052e+05  |    4.226e+05   
 62.2% | 000277120 |    0.0830550  |          | 5.925e+04| 5.853e+04|            |            |  6.639e-03 | 1.563e-02 |   6.028e-02  |  4.383e+05  |    4.226e+05   
 62.4% | 000277760 |    0.1182054  | 5.205e+04| 5.921e+04| 5.847e+04|  3.763e-02 |  1.008e-02 |  6.168e-03 | 1.148e-02 |   6.003e-02  |  3.056e+05  |    4.225e+05   
 62.5% | 000278400 |    0.0837209  |          | 5.916e+04| 5.806e+04|            |            |  6.634e-03 | 2.040e-02 |   5.622e-02  |  4.282e+05  |    4.225e+05   
 62.6% | 000279040 |    0.1177162  | 5.213e+04| 5.923e+04| 5.832e+04|  3.737e-02 |  5.565e-03 |  6.048e-03 | 1.026e-02 |   6.118e-02  |  3.022e+05  |    4.224e+05   
 62.8% | 000279680 |    0.0805244  |          | 5.925e+04| 5.851e+04|            |            |  6.438e-03 | 1.565e-02 |   5.793e-02  |  4.384e+05  |    4.224e+05   
 62.9% | 000280320 |    0.1156756  | 5.156e+04| 5.920e+04| 5.821e+04|  3.744e-02 |  9.946e-03 |  6.116e-03 | 1.186e-02 |   5.741e-02  |  3.029e+05  |    4.223e+05   
 63.1% | 000280960 |    0.0812701  |          | 5.921e+04| 5.820e+04|            |            |  6.419e-03 | 2.079e-02 |   5.362e-02  |  4.278e+05  |    4.223e+05   
 63.2% | 000281600 |    0.1149527  | 5.141e+04| 5.926e+04| 5.833e+04|  3.683e-02 |  5.541e-03 |  6.108e-03 | 9.776e-03 |   5.933e-02  |  3.001e+05  |    4.222e+05   
 63.4% | 000282240 |    0.0781769  |          | 5.918e+04| 5.836e+04|            |            |  6.349e-03 | 1.521e-02 |   5.612e-02  |  4.378e+05  |    4.222e+05   
 63.5% | 000282880 |    0.1128596  | 5.057e+04| 5.925e+04| 5.828e+04|  3.690e-02 |  9.628e-03 |  5.851e-03 | 1.173e-02 |   5.532e-02  |  3.009e+05  |    4.221e+05   
 63.6% | 000283520 |    0.0789396  |          | 5.918e+04| 5.834e+04|            |            |  6.390e-03 | 2.045e-02 |   5.162e-02  |  4.268e+05  |    4.221e+05   
 63.8% | 000284160 |    0.1126406  | 5.079e+04| 5.924e+04| 5.831e+04|  3.688e-02 |  5.588e-03 |  5.800e-03 | 9.855e-03 |   5.724e-02  |  2.968e+05  |    4.220e+05   
 63.9% | 000284800 |    0.0757472  |          | 5.933e+04| 5.807e+04|            |            |  6.220e-03 | 1.513e-02 |   5.389e-02  |  4.378e+05  |    4.220e+05   
 64.1% | 000285440 |    0.1106179  | 4.993e+04| 5.925e+04| 5.840e+04|  3.695e-02 |  9.752e-03 |  5.883e-03 | 1.107e-02 |   5.384e-02  |  2.974e+05  |    4.219e+05   
 64.2% | 000286080 |    0.0766604  |          | 5.934e+04| 5.844e+04|            |            |  6.274e-03 | 2.066e-02 |   4.924e-02  |  4.257e+05  |    4.219e+05   
 64.4% | 000286720 |    0.1099820  | 4.987e+04| 5.913e+04| 5.817e+04|  3.645e-02 |  5.456e-03 |  5.821e-03 | 1.002e-02 |   5.483e-02  |  2.944e+05  |    4.218e+05   
 64.5% | 000287360 |    0.0736360  |          | 5.923e+04| 5.787e+04|            |            |  6.206e-03 | 1.456e-02 |   5.237e-02  |  4.361e+05  |    4.218e+05   
 64.7% | 000288000 |    0.1081965  | 4.911e+04| 5.921e+04| 5.730e+04|  3.647e-02 |  9.683e-03 |  5.740e-03 | 1.169e-02 |   5.144e-02  |  2.944e+05  |    4.217e+05   
 64.8% | 000288640 |    0.0740513  |          | 5.928e+04| 5.737e+04|            |            |  6.079e-03 | 1.850e-02 |   4.900e-02  |  4.267e+05  |    4.217e+05   
 64.9% | 000289280 |    0.1073219  | 4.926e+04| 5.920e+04| 5.804e+04|  3.595e-02 |  5.401e-03 |  5.624e-03 | 1.019e-02 |   5.269e-02  |  2.920e+05  |    4.216e+05   
 65.1% | 000289920 |    0.0711945  |          | 5.926e+04| 5.819e+04|            |            |  6.121e-03 | 1.419e-02 |   5.039e-02  |  4.366e+05  |    4.216e+05   
 65.2% | 000290560 |    0.1054761  | 5.615e+04| 5.925e+04| 5.778e+04|  3.621e-02 |  9.577e-03 |  5.754e-03 | 1.095e-02 |   4.979e-02  |  2.923e+05  |    4.215e+05   
 65.4% | 000291200 |    0.0718370  |          | 5.936e+04| 5.800e+04|            |            |  6.011e-03 | 1.734e-02 |   4.802e-02  |  4.257e+05  |    4.215e+05   
 65.5% | 000291840 |    0.1047983  | 5.572e+04| 5.920e+04| 5.748e+04|  3.568e-02 |  5.383e-03 |  5.665e-03 | 9.689e-03 |   5.079e-02  |  2.894e+05  |    4.214e+05   
 65.7% | 000292480 |    0.0688917  |          | 5.940e+04| 5.793e+04|            |            |  5.990e-03 | 1.336e-02 |   4.902e-02  |  4.365e+05  |    4.214e+05   
 65.8% | 000293120 |    0.1042123  | 5.587e+04| 5.922e+04| 5.848e+04|  3.573e-02 |  9.376e-03 |  5.615e-03 | 1.120e-02 |   4.890e-02  |  2.862e+05  |    4.213e+05   
 65.9% | 000293760 |    0.0685501  |          | 5.934e+04| 5.854e+04|            |            |  5.981e-03 | 1.329e-02 |   4.880e-02  |  4.314e+05  |    4.213e+05   
 66.1% | 000294400 |    0.1024556  | 5.563e+04| 5.920e+04| 5.791e+04|  3.523e-02 |  5.312e-03 |  5.623e-03 | 9.426e-03 |   4.937e-02  |  2.862e+05  |    4.212e+05   
 66.2% | 000295040 |    0.0668243  |          | 5.924e+04| 5.847e+04|            |            |  5.926e-03 | 1.168e-02 |   4.869e-02  |  4.351e+05  |    4.212e+05   
 66.4% | 000295680 |    0.1030483  | 5.520e+04| 5.927e+04| 5.789e+04|  3.550e-02 |  9.282e-03 |  5.412e-03 | 1.096e-02 |   4.837e-02  |  2.798e+05  |    4.211e+05   
 66.5% | 000296320 |    0.0663176  |          | 5.939e+04| 5.833e+04|            |            |  5.833e-03 | 1.149e-02 |   4.851e-02  |  4.310e+05  |    4.211e+05   
 66.7% | 000296960 |    0.1015507  | 5.519e+04| 5.920e+04| 5.816e+04|  3.531e-02 |  5.324e-03 |  5.313e-03 | 9.327e-03 |   4.868e-02  |  2.791e+05  |    4.210e+05   
 66.8% | 000297600 |    0.0650364  |          | 5.932e+04| 5.831e+04|            |            |  5.841e-03 | 1.047e-02 |   4.821e-02  |  4.320e+05  |    4.210e+05   
 67.0% | 000298240 |    0.1016085  | 5.434e+04| 5.915e+04| 5.817e+04|  3.550e-02 |  9.436e-03 |  5.319e-03 | 1.014e-02 |   4.778e-02  |  2.741e+05  |    4.209e+05   
 67.1% | 000298880 |    0.0653548  |          | 5.935e+04| 5.823e+04|            |            |  5.728e-03 | 1.133e-02 |   4.783e-02  |  4.225e+05  |    4.209e+05   
 67.2% | 000299520 |    0.1002941  | 5.438e+04| 5.921e+04| 5.700e+04|  3.487e-02 |  5.203e-03 |  5.326e-03 | 9.135e-03 |   4.820e-02  |  2.729e+05  |    4.208e+05   
 67.4% | 000300160 |    0.0638794  |          | 5.923e+04| 5.710e+04|            |            |  5.621e-03 | 1.004e-02 |   4.767e-02  |  4.248e+05  |    4.208e+05   
 67.5% | 000300800 |    0.1003730  | 5.257e+04| 5.921e+04| 5.721e+04|  3.502e-02 |  8.983e-03 |  5.236e-03 | 1.027e-02 |   4.694e-02  |  2.680e+05  |    4.207e+05   
 67.7% | 000301440 |    0.0641561  |          | 5.927e+04| 5.732e+04|            |            |  5.629e-03 | 1.044e-02 |   4.762e-02  |  4.156e+05  |    4.207e+05   
 67.8% | 000302080 |    0.0997851  | 5.261e+04| 5.922e+04| 5.610e+04|  3.489e-02 |  5.150e-03 |  5.236e-03 | 9.410e-03 |   4.735e-02  |  2.648e+05  |    4.206e+05   
 68.0% | 000302720 |    0.0626120  |          | 5.915e+04| 5.677e+04|            |            |  5.553e-03 | 9.401e-03 |   4.717e-02  |  4.183e+05  |    4.206e+05   
 68.1% | 000303360 |    0.0993126  | 5.210e+04| 5.917e+04| 5.524e+04|  3.498e-02 |  8.948e-03 |  5.143e-03 | 1.003e-02 |   4.629e-02  |  2.614e+05  |    4.205e+05   
 68.2% | 000304000 |    0.0631473  |          | 5.927e+04| 5.487e+04|            |            |  5.554e-03 | 1.046e-02 |   4.666e-02  |  4.073e+05  |    4.205e+05   
 68.4% | 000304640 |    0.0984948  | 5.173e+04| 5.917e+04| 5.527e+04|  3.488e-02 |  5.170e-03 |  5.069e-03 | 8.906e-03 |   4.677e-02  |  2.588e+05  |    4.203e+05   
 68.5% | 000305280 |    0.0618069  |          | 5.926e+04| 5.526e+04|            |            |  5.472e-03 | 9.325e-03 |   4.650e-02  |  4.087e+05  |    4.203e+05   
 68.7% | 000305920 |    0.0985559  | 5.109e+04| 5.924e+04| 5.542e+04|  3.505e-02 |  8.826e-03 |  5.071e-03 | 9.844e-03 |   4.584e-02  |  2.540e+05  |    4.202e+05   
 68.8% | 000306560 |    0.0620433  |          | 5.925e+04| 5.544e+04|            |            |  5.472e-03 | 9.927e-03 |   4.617e-02  |  3.998e+05  |    4.202e+05   
 69.0% | 000307200 |    0.0972027  | 5.098e+04| 5.920e+04| 5.268e+04|  3.499e-02 |  5.193e-03 |  5.082e-03 | 8.160e-03 |   4.610e-02  |  2.528e+05  |    4.201e+05   
 69.1% | 000307840 |    0.0612652  |          | 5.928e+04| 5.457e+04|            |            |  5.373e-03 | 9.498e-03 |   4.588e-02  |  3.974e+05  |    4.201e+05   
 69.3% | 000308480 |    0.0979785  | 5.100e+04| 5.914e+04| 5.188e+04|  3.515e-02 |  9.730e-03 |  4.920e-03 | 9.974e-03 |   4.494e-02  |  2.462e+05  |    4.200e+05   
 69.4% | 000309120 |    0.0610774  |          | 5.927e+04| 5.077e+04|            |            |  5.356e-03 | 1.009e-02 |   4.516e-02  |  3.913e+05  |    4.199e+05   
 69.5% | 000309760 |    0.0956285  | 5.110e+04| 5.912e+04| 4.358e+04|  3.418e-02 |  5.192e-03 |  5.022e-03 | 8.266e-03 |   4.517e-02  |  2.476e+05  |    4.198e+05   
 69.7% | 000310400 |    0.0599076  |          | 5.918e+04| 4.282e+04|            |            |  5.248e-03 | 9.218e-03 |   4.494e-02  |  3.915e+05  |    4.198e+05   
 69.8% | 000311040 |    0.0959521  | 5.033e+04| 5.927e+04| 6.366e+02|  3.448e-02 |  8.752e-03 |  4.827e-03 | 9.485e-03 |   4.390e-02  |  2.421e+05  |    4.197e+05   
 70.0% | 000311680 |    0.0599796  |          | 5.911e+04| 6.451e+02|            |            |  5.241e-03 | 9.608e-03 |   4.465e-02  |  3.836e+05  |    4.197e+05   
 70.1% | 000312320 |    0.0946649  | 5.025e+04| 5.897e+04|          |  3.445e-02 |  5.198e-03 |  4.922e-03 | 7.867e-03 |   4.497e-02  |  2.408e+05  |    4.195e+05   
 70.3% | 000312960 |    0.0584670  |          | 5.934e+04|          |            |            |  5.185e-03 | 8.690e-03 |   4.429e-02  |  3.861e+05  |    4.195e+05   
 70.4% | 000313600 |    0.0945220  | 4.780e+04| 5.904e+04|          |  3.447e-02 |  9.358e-03 |  4.812e-03 | 9.453e-03 |   4.331e-02  |  2.365e+05  |    4.194e+05   
 70.5% | 000314240 |    0.0582375  |          | 5.915e+04|          |            |            |  5.183e-03 | 9.240e-03 |   4.354e-02  |  3.802e+05  |    4.194e+05   
 70.7% | 000314880 |    0.0916439  | 4.706e+04| 5.891e+04|          |  3.284e-02 |  5.591e-03 |  4.871e-03 | 8.327e-03 |   4.310e-02  |  2.393e+05  |    4.193e+05   
 70.8% | 000315520 |    0.0567467  |          | 5.929e+04|          |            |            |  5.086e-03 | 8.929e-03 |   4.244e-02  |  3.826e+05  |    4.192e+05   
 71.0% | 000316160 |    0.0920125  | 4.646e+04| 5.904e+04|          |  3.345e-02 |  7.747e-03 |  4.711e-03 | 9.882e-03 |   4.146e-02  |  2.337e+05  |    4.191e+05   
 71.1% | 000316800 |    0.0562108  |          | 5.908e+04|          |            |            |  5.097e-03 | 8.962e-03 |   4.188e-02  |  3.787e+05  |    4.191e+05   
 71.3% | 000317440 |    0.0911746  | 4.645e+04| 5.896e+04|          |  3.441e-02 |  4.984e-03 |  4.703e-03 | 8.026e-03 |   4.155e-02  |  2.312e+05  |    4.190e+05   
 71.4% | 000318080 |    0.0548196  |          | 5.918e+04|          |            |            |  4.999e-03 | 8.677e-03 |   4.083e-02  |  3.806e+05  |    4.190e+05   
 71.6% | 000318720 |    0.0905527  | 4.572e+04| 5.866e+04|          |  3.456e-02 |  9.262e-03 |  4.600e-03 | 8.844e-03 |   4.006e-02  |  2.281e+05  |    4.188e+05   
 71.7% | 000319360 |    0.0545286  |          | 5.902e+04|          |            |            |  4.890e-03 | 9.096e-03 |   4.027e-02  |  3.750e+05  |    4.188e+05   
 71.8% | 000320000 |    0.0890248  | 4.519e+04| 5.872e+04|          |  3.427e-02 |  5.074e-03 |  4.652e-03 | 7.669e-03 |   3.993e-02  |  2.274e+05  |    4.187e+05   
 72.0% | 000320640 |    0.0532387  |          | 5.921e+04|          |            |            |  4.560e-03 | 8.817e-03 |   3.955e-02  |  3.764e+05  |    4.187e+05   
 72.1% | 000321280 |    0.0883779  | 5.503e+04| 5.898e+04|          |  3.449e-02 |  8.917e-03 |  4.551e-03 | 8.758e-03 |   3.822e-02  |  2.244e+05  |    4.186e+05   
 72.3% | 000321920 |    0.0522990  |          | 5.910e+04|          |            |            |  4.454e-03 | 8.662e-03 |   3.890e-02  |  3.754e+05  |    4.185e+05   
 72.4% | 000322560 |    0.0867476  | 5.527e+04| 5.868e+04|          |  3.438e-02 |  4.988e-03 |  4.576e-03 | 7.140e-03 |   3.826e-02  |  2.240e+05  |    4.184e+05   
 72.6% | 000323200 |    0.0512204  |          | 5.902e+04|          |            |            |  4.560e-03 | 8.587e-03 |   3.779e-02  |  3.754e+05  |    4.184e+05   
 72.7% | 000323840 |    0.0866847  | 5.432e+04| 5.850e+04|          |  3.449e-02 |  9.222e-03 |  4.468e-03 | 8.590e-03 |   3.677e-02  |  2.195e+05  |    4.183e+05   
 72.8% | 000324480 |    0.0504903  |          | 5.911e+04|          |            |            |  4.903e-03 | 8.489e-03 |   3.681e-02  |  3.729e+05  |    4.183e+05   
 73.0% | 000325120 |    0.0847702  | 5.436e+04| 5.866e+04|          |  3.399e-02 |  4.951e-03 |  4.360e-03 | 7.259e-03 |   3.678e-02  |  2.198e+05  |    4.181e+05   
 73.1% | 000325760 |    0.0491732  |          | 5.909e+04|          |            |            |  7.326e-03 | 8.068e-03 |   3.348e-02  |  3.748e+05  |    4.181e+05   
 73.3% | 000326400 |    0.0846783  | 5.361e+04| 5.883e+04|          |  3.430e-02 |  9.028e-03 |  4.269e-03 | 8.695e-03 |   3.504e-02  |  2.154e+05  |    4.180e+05   
 73.4% | 000327040 |    0.0495609  |          | 5.915e+04|          |            |            |  6.851e-03 | 9.388e-03 |   3.304e-02  |  3.640e+05  |    4.180e+05   
 73.6% | 000327680 |    0.0826681  | 5.365e+04| 5.916e+04|          |  3.396e-02 |  5.229e-03 |  4.262e-03 | 7.210e-03 |   3.486e-02  |  2.159e+05  |    4.179e+05   
 73.7% | 000328320 |    0.0469763  |          | 5.908e+04|          |            |            |  6.548e-03 | 7.655e-03 |   3.249e-02  |  3.758e+05  |    4.178e+05   
 73.9% | 000328960 |    0.0821378  | 5.231e+04| 5.912e+04|          |  3.392e-02 |  9.250e-03 |  4.269e-03 | 8.274e-03 |   3.332e-02  |  2.126e+05  |    4.177e+05   
 74.0% | 000329600 |    0.0472044  |          | 5.928e+04|          |            |            |  6.490e-03 | 8.654e-03 |   3.178e-02  |  3.659e+05  |    4.177e+05   
 74.1% | 000330240 |    0.0801521  | 5.246e+04| 5.915e+04|          |  3.299e-02 |  4.913e-03 |  4.184e-03 | 7.351e-03 |   3.325e-02  |  2.131e+05  |    4.176e+05   
 74.3% | 000330880 |    0.0454991  |          | 5.920e+04|          |            |            |  7.227e-03 | 7.802e-03 |   3.018e-02  |  3.713e+05  |    4.176e+05   
 74.4% | 000331520 |    0.0801613  | 5.128e+04| 5.903e+04|          |  3.322e-02 |  8.551e-03 |  4.084e-03 | 8.537e-03 |   3.198e-02  |  2.084e+05  |    4.175e+05   
 74.6% | 000332160 |    0.0451198  |          | 5.899e+04|          |            |            |  7.165e-03 | 7.950e-03 |   2.975e-02  |  3.661e+05  |    4.174e+05   
 74.7% | 000332800 |    0.0783712  | 5.157e+04| 5.892e+04|          |  3.330e-02 |  4.884e-03 |  4.084e-03 | 6.688e-03 |   3.193e-02  |  2.084e+05  |    4.173e+05   
 74.9% | 000333440 |    0.0443031  |          | 5.904e+04|          |            |            |  8.664e-03 | 8.055e-03 |   2.729e-02  |  3.645e+05  |    4.173e+05   
 75.0% | 000334080 |    0.0787256  | 4.911e+04| 5.911e+04|          |  3.363e-02 |  8.983e-03 |  3.999e-03 | 8.258e-03 |   3.048e-02  |  2.028e+05  |    4.172e+05   
 75.1% | 000334720 |    0.0433116  |          | 5.891e+04|          |            |            |  8.947e-03 | 7.914e-03 |   2.618e-02  |  3.644e+05  |    4.172e+05   
 75.3% | 000335360 |    0.0771452  | 4.901e+04| 5.889e+04|          |  3.333e-02 |  5.063e-03 |  4.000e-03 | 7.036e-03 |   3.044e-02  |  2.022e+05  |    4.170e+05   
 75.4% | 000336000 |    0.0421365  |          | 5.894e+04|          |            |            |  1.029e-02 | 7.534e-03 |   2.403e-02  |  3.660e+05  |    4.170e+05   
 75.6% | 000336640 |    0.0766631  | 4.849e+04| 5.899e+04|          |  3.340e-02 |  8.802e-03 |  3.915e-03 | 7.995e-03 |   2.900e-02  |  1.988e+05  |    4.169e+05   
 75.7% | 000337280 |    0.0416900  |          | 5.892e+04|          |            |            |  9.558e-03 | 7.813e-03 |   2.403e-02  |  3.613e+05  |    4.169e+05   
 75.9% | 000337920 |    0.0750881  | 4.844e+04| 5.875e+04|          |  3.296e-02 |  5.000e-03 |  3.909e-03 | 6.796e-03 |   2.906e-02  |  1.982e+05  |    4.168e+05   
 76.0% | 000338560 |    0.0401189  |          | 5.897e+04|          |            |            |  1.000e-02 | 6.968e-03 |   2.286e-02  |  3.666e+05  |    4.168e+05   
 76.1% | 000339200 |    0.0747649  | 4.699e+04| 5.858e+04|          |  3.316e-02 |  8.637e-03 |  3.824e-03 | 7.619e-03 |   2.781e-02  |  1.944e+05  |    4.166e+05   
 76.3% | 000339840 |    0.0402778  |          | 5.886e+04|          |            |            |  9.853e-03 | 7.833e-03 |   2.232e-02  |  3.565e+05  |    4.166e+05   
