Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 78.4% | 000174720 |    0.0210051  |          | 6.119e+04|          |            |            |  1.738e-02 | 2.935e-03 |   1.801e-04  |  1.423e+05  |    3.721e+05   
 78.7% | 000175360 |    0.0294202  | 5.103e+04| 5.829e+04|          |  1.827e-02 |  5.862e-03 |  1.671e-03 | 3.549e-03 |   4.228e-03  |  9.891e+04  |    3.717e+05   
 79.0% | 000176000 |    0.0201996  |          | 6.253e+04|          |            |            |  1.663e-02 | 2.888e-03 |   1.693e-04  |  1.402e+05  |    3.714e+05   
 79.3% | 000176640 |    0.0290147  | 5.079e+04| 6.094e+04|          |  1.842e-02 |  5.362e-03 |  1.708e-03 | 3.285e-03 |   3.924e-03  |  9.498e+04  |    3.710e+05   
 79.6% | 000177280 |    0.0208209  |          | 6.268e+04|          |            |            |  1.726e-02 | 2.879e-03 |   1.649e-04  |  1.287e+05  |    3.708e+05   
 79.9% | 000177920 |    0.0279531  | 5.003e+04| 5.911e+04|          |  1.811e-02 |  5.727e-03 |  1.585e-03 | 3.019e-03 |   3.579e-03  |  9.322e+04  |    3.704e+05   
 80.2% | 000178560 |    0.0208074  |          | 6.229e+04|          |            |            |  1.750e-02 | 2.694e-03 |   1.321e-04  |  1.217e+05  |    3.701e+05   
 80.5% | 000179200 |    0.0277894  | 4.954e+04| 6.107e+04|          |  1.836e-02 |  5.350e-03 |  1.650e-03 | 2.860e-03 |   3.241e-03  |  8.853e+04  |    3.697e+05   
 80.7% | 000179840 |    0.0214714  |          | 6.264e+04|          |            |            |  1.811e-02 | 2.722e-03 |   1.409e-04  |  1.113e+05  |    3.694e+05   
 81.0% | 000180480 |    0.0275110  | 4.987e+04| 5.893e+04|          |  1.801e-02 |  5.676e-03 |  1.494e-03 | 3.345e-03 |   3.024e-03  |  8.428e+04  |    3.690e+05   
 81.3% | 000181120 |    0.0205765  |          | 6.189e+04|          |            |            |  1.735e-02 | 2.653e-03 |   1.163e-04  |  1.093e+05  |    3.688e+05   
 81.6% | 000181760 |    0.0271263  | 5.038e+04| 6.036e+04|          |  1.836e-02 |  5.367e-03 |  1.487e-03 | 2.761e-03 |   2.877e-03  |  8.041e+04  |    3.684e+05   
 81.9% | 000182400 |    0.0214054  |          | 6.392e+04|          |            |            |  1.823e-02 | 2.573e-03 |   1.317e-04  |  9.876e+04  |    3.681e+05   
 82.2% | 000183040 |    0.0263638  | 4.758e+04| 6.126e+04|          |  1.804e-02 |  5.661e-03 |  1.420e-03 | 2.782e-03 |   2.465e-03  |  7.768e+04  |    3.677e+05   
 82.5% | 000183680 |    0.0211615  |          | 6.187e+04|          |            |            |  1.814e-02 | 2.444e-03 |   1.231e-04  |  9.371e+04  |    3.674e+05   
 82.8% | 000184320 |    0.0263545  | 4.658e+04| 6.137e+04|          |  1.838e-02 |  5.296e-03 |  1.409e-03 | 2.609e-03 |   2.312e-03  |  7.282e+04  |    3.670e+05   
 83.0% | 000184960 |    0.0217390  |          | 6.398e+04|          |            |            |  1.868e-02 | 2.381e-03 |   1.436e-04  |  8.538e+04  |    3.667e+05   
 83.3% | 000185600 |    0.0257799  | 4.472e+04| 6.301e+04|          |  1.803e-02 |  5.718e-03 |  1.317e-03 | 2.938e-03 |   1.859e-03  |  6.960e+04  |    3.663e+05   
 83.6% | 000186240 |    0.0212263  |          | 6.307e+04|          |            |            |  1.842e-02 | 2.265e-03 |   1.145e-04  |  8.166e+04  |    3.660e+05   
 83.9% | 000186880 |    0.0259768  | 4.433e+04| 6.365e+04|          |  1.831e-02 |  5.332e-03 |  1.323e-03 | 2.858e-03 |   1.837e-03  |  6.443e+04  |    3.656e+05   
 84.2% | 000187520 |    0.0216277  |          | 6.283e+04|          |            |            |  1.878e-02 | 2.313e-03 |   1.056e-04  |  7.467e+04  |    3.653e+05   
 84.5% | 000188160 |    0.0249594  | 4.169e+04| 6.263e+04|          |  1.802e-02 |  5.688e-03 |  1.229e-03 | 2.633e-03 |   1.430e-03  |  6.239e+04  |    3.649e+05   
 84.8% | 000188800 |    0.0217304  |          | 6.217e+04|          |            |            |  1.891e-02 | 2.246e-03 |   1.262e-04  |  6.906e+04  |    3.646e+05   
 85.1% | 000189440 |    0.0245073  | 4.175e+04| 6.581e+04|          |  1.829e-02 |  5.307e-03 |  1.233e-03 | 2.067e-03 |   1.272e-03  |  5.897e+04  |    3.642e+05   
 85.3% | 000190080 |    0.0226401  |          | 6.479e+04|          |            |            |  1.977e-02 | 2.276e-03 |   1.114e-04  |  6.142e+04  |    3.639e+05   
 85.6% | 000190720 |    0.0242422  | 4.909e+04| 6.395e+04|          |  1.797e-02 |  5.698e-03 |  1.148e-03 | 2.479e-03 |   1.039e-03  |  5.516e+04  |    3.635e+05   
 85.9% | 000191360 |    0.0217576  |          | 6.332e+04|          |            |            |  1.906e-02 | 2.106e-03 |   1.152e-04  |  5.904e+04  |    3.632e+05   
 86.2% | 000192000 |    0.0239619  | 4.780e+04| 6.380e+04|          |  1.824e-02 |  5.357e-03 |  1.147e-03 | 1.982e-03 |   9.880e-04  |  5.147e+04  |    3.628e+05   
 86.5% | 000192640 |    0.0222393  |          | 5.997e+04|          |            |            |  1.967e-02 | 1.938e-03 |   1.020e-04  |  5.319e+04  |    3.625e+05   
 86.8% | 000193280 |    0.0235054  | 4.587e+04| 5.958e+04|          |  1.792e-02 |  5.736e-03 |  1.054e-03 | 2.126e-03 |   8.284e-04  |  4.823e+04  |    3.621e+05   
 87.1% | 000193920 |    0.0216818  |          | 6.080e+04|          |            |            |  1.915e-02 | 1.918e-03 |   9.575e-05  |  5.006e+04  |    3.618e+05   
 87.4% | 000194560 |    0.0231004  | 4.634e+04| 6.296e+04|          |  1.817e-02 |  5.308e-03 |  1.060e-03 | 1.614e-03 |   6.636e-04  |  4.495e+04  |    3.614e+05   
 87.6% | 000195200 |    0.0225924  |          | 6.405e+04|          |            |            |  2.015e-02 | 1.829e-03 |   1.159e-04  |  4.391e+04  |    3.611e+05   
 87.9% | 000195840 |    0.0228074  | 4.847e+04| 6.081e+04|          |  1.788e-02 |  5.769e-03 |  9.705e-04 | 1.916e-03 |   4.641e-04  |  4.152e+04  |    3.607e+05   
 88.2% | 000196480 |    0.0218325  |          | 6.218e+04|          |            |            |  1.956e-02 | 1.707e-03 |   8.351e-05  |  4.136e+04  |    3.604e+05   
 88.5% | 000197120 |    0.0226521  | 4.745e+04| 6.146e+04|          |  1.815e-02 |  5.369e-03 |  9.761e-04 | 1.511e-03 |   4.142e-04  |  3.797e+04  |    3.600e+05   
 88.8% | 000197760 |    0.0224690  |          | 5.830e+04|          |            |            |  2.023e-02 | 1.645e-03 |   8.523e-05  |  3.641e+04  |    3.597e+05   
 89.1% | 000198400 |    0.0221350  | 4.536e+04| 5.831e+04|          |  1.787e-02 |  5.841e-03 |  8.875e-04 | 1.551e-03 |   2.468e-04  |  3.511e+04  |    3.593e+05   
 89.4% | 000199040 |    0.0221001  |          | 5.907e+04|          |            |            |  1.991e-02 | 1.622e-03 |   7.056e-05  |  3.336e+04  |    3.590e+05   
 89.7% | 000199680 |    0.0221469  | 4.663e+04| 6.183e+04|          |  1.814e-02 |  5.392e-03 |  8.832e-04 | 1.398e-03 |   1.282e-04  |  3.154e+04  |    3.586e+05   
 89.9% | 000200320 |    0.0225695  |          | 6.110e+04|          |            |            |  2.050e-02 | 1.513e-03 |   7.202e-05  |  2.928e+04  |    3.583e+05   
 90.2% | 000200960 |    0.0216620  | 4.372e+04| 5.716e+04|          |  1.780e-02 |  5.788e-03 |  8.038e-04 | 1.434e-03 |   7.232e-05  |  2.881e+04  |    3.579e+05   
 90.5% | 000201600 |    0.0218528  |          | 5.762e+04|          |            |            |  1.989e-02 | 1.432e-03 |   6.922e-05  |  2.693e+04  |    3.576e+05   
 90.8% | 000202240 |    0.0219176  | 4.424e+04| 5.891e+04|          |  1.822e-02 |  5.415e-03 |  8.027e-04 | 1.183e-03 |   1.273e-04  |  2.527e+04  |    3.572e+05   
 91.1% | 000202880 |    0.0225173  |          | 5.974e+04|          |            |            |  2.066e-02 | 1.337e-03 |   6.564e-05  |  2.310e+04  |    3.568e+05   
 91.4% | 000203520 |    0.0219446  | 4.144e+04| 5.985e+04|          |  1.834e-02 |  5.969e-03 |  7.127e-04 | 1.254e-03 |   6.677e-05  |  2.223e+04  |    3.565e+05   
 91.7% | 000204160 |    0.0216640  |          | 5.860e+04|          |            |            |  1.985e-02 | 1.266e-03 |   5.985e-05  |  2.106e+04  |    3.561e+05   
 92.0% | 000204800 |    0.0213782  | 4.172e+04| 5.947e+04|          |  1.799e-02 |  5.321e-03 |  7.157e-04 | 9.688e-04 |   1.533e-04  |  1.992e+04  |    3.558e+05   
 92.2% | 000205440 |    0.0220272  |          | 5.858e+04|          |            |            |  2.009e-02 | 1.352e-03 |   5.521e-05  |  1.800e+04  |    3.554e+05   
 92.5% | 000206080 |    0.0209896  | 4.347e+04| 5.875e+04|          |  1.759e-02 |  5.652e-03 |  6.312e-04 | 1.054e-03 |   1.511e-04  |  1.754e+04  |    3.551e+05   
 92.8% | 000206720 |    0.0212196  |          | 5.868e+04|          |            |            |  1.952e-02 | 1.158e-03 |   5.486e-05  |  1.607e+04  |    3.547e+05   
 93.1% | 000207360 |    0.0208435  | 4.269e+04| 5.969e+04|          |  1.760e-02 |  5.313e-03 |  6.323e-04 | 8.716e-04 |   1.135e-04  |  1.510e+04  |    3.544e+05   
 93.4% | 000208000 |    0.0214088  |          | 5.618e+04|          |            |            |  1.977e-02 | 1.093e-03 |   5.395e-05  |  1.353e+04  |    3.540e+05   
 93.7% | 000208640 |    0.0205205  | 4.094e+04| 5.369e+04|          |  1.743e-02 |  5.484e-03 |  5.418e-04 | 9.665e-04 |   5.924e-05  |  1.294e+04  |    3.537e+05   
 94.0% | 000209280 |    0.0209120  |          | 5.316e+04|          |            |            |  1.929e-02 | 1.082e-03 |   5.024e-05  |  1.159e+04  |    3.534e+05   
 94.3% | 000209920 |    0.0207183  | 4.186e+04| 5.394e+04|          |  1.782e-02 |  5.449e-03 |  5.419e-04 | 7.126e-04 |   8.908e-05  |  1.064e+04  |    3.530e+05   
 94.5% | 000210560 |    0.0212666  |          | 5.449e+04|          |            |            |  1.979e-02 | 9.300e-04 |   4.650e-05  |  9.376e+03  |    3.527e+05   
 94.8% | 000211200 |    0.0201533  | 3.883e+04| 5.639e+04|          |  1.734e-02 |  5.549e-03 |  4.499e-04 | 7.715e-04 |   5.580e-05  |  8.905e+03  |    3.523e+05   
 95.1% | 000211840 |    0.0205100  |          | 5.518e+04|          |            |            |  1.917e-02 | 8.397e-04 |   4.655e-05  |  7.830e+03  |    3.520e+05   
 95.4% | 000212480 |    0.0202587  | 4.185e+04| 5.424e+04|          |  1.765e-02 |  5.413e-03 |  4.509e-04 | 5.635e-04 |   7.843e-05  |  7.048e+03  |    3.517e+05   
 95.7% | 000213120 |    0.0207922  |          | 5.084e+04|          |            |            |  1.947e-02 | 7.369e-04 |   3.760e-05  |  6.060e+03  |    3.513e+05   
 96.0% | 000213760 |    0.0196622  | 3.314e+04| 5.331e+04|          |  1.711e-02 |  5.377e-03 |  3.658e-04 | 6.474e-04 |   4.960e-05  |  5.608e+03  |    3.510e+05   
 96.3% | 000214400 |    0.0200721  |          | 5.296e+04|          |            |            |  1.884e-02 | 7.143e-04 |   4.210e-05  |  4.762e+03  |    3.507e+05   
 96.6% | 000215040 |    0.0199403  | 3.365e+04| 4.847e+04|          |  1.752e-02 |  5.368e-03 |  3.677e-04 | 4.746e-04 |   6.203e-05  |  4.110e+03  |    3.503e+05   
 96.8% | 000215680 |    0.0205141  |          | 4.218e+04|          |            |            |  1.940e-02 | 6.086e-04 |   3.887e-05  |  3.382e+03  |    3.500e+05   
 97.1% | 000216320 |    0.0194994  | 2.962e+04| 4.505e+04|          |  1.721e-02 |  5.471e-03 |  2.760e-04 | 5.010e-04 |   4.290e-05  |  2.966e+03  |    3.497e+05   
 97.4% | 000216960 |    0.0198027  |          | 4.490e+04|          |            |            |  1.865e-02 | 6.038e-04 |   3.245e-05  |  2.391e+03  |    3.494e+05   
 97.7% | 000217600 |    0.0196291  | 3.233e+04| 4.342e+04|          |  1.751e-02 |  5.430e-03 |  2.754e-04 | 2.768e-04 |   4.860e-05  |  1.932e+03  |    3.490e+05   
 98.0% | 000218240 |    0.0201733  |          | 2.876e+04|          |            |            |  1.913e-02 | 5.056e-04 |   3.261e-05  |  1.464e+03  |    3.487e+05   
 98.3% | 000218880 |    0.0189870  | 1.874e+04| 3.019e+04|          |  1.697e-02 |  5.437e-03 |  1.947e-04 | 3.210e-04 |   4.086e-05  |  1.169e+03  |    3.484e+05   
 98.6% | 000219520 |    0.0192909  |          | 3.094e+04|          |            |            |  1.838e-02 | 4.153e-04 |   3.140e-05  |  8.243e+02  |    3.481e+05   
 98.9% | 000220160 |    0.0190852  | 1.898e+04| 2.274e+04|          |  1.725e-02 |  5.481e-03 |  1.940e-04 | 1.415e-04 |   3.870e-05  |  5.585e+02  |    3.478e+05   
 99.1% | 000220800 |    0.0196171  |          | 0.000e+00|          |            |            |  1.871e-02 | 4.396e-04 |   3.421e-05  |  3.295e+02  |    3.474e+05   
 99.4% | 000221440 |    0.0183600  | 0.000e+00| 0.000e+00|          |  1.672e-02 |  1.621e-02 |  1.048e-04 | 2.178e-04 |   3.192e-05  |  1.808e+02  |    3.471e+05   
 99.7% | 000222080 |    0.0172631  |          | 0.000e+00|          |            |            |  1.661e-02 | 2.113e-04 |   3.375e-05  |  7.083e+01  |    3.469e+05   
Final Score:    3.4512e+05 GFLOPS 
Residual value = 0.000060586198707 (0x3f0fc3bdefb00e1c)
Residual Check: PASSED 
