Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 78.4% | 000174720 |    0.0200221  |          | 5.229e+04|          |            |            |  1.659e-02 | 2.946e-03 |   1.665e-04  |  1.493e+05  |    3.760e+05   
 78.7% | 000175360 |    0.0297123  | 4.862e+04| 5.794e+04|          |  1.777e-02 |  5.484e-03 |  1.701e-03 | 4.323e-03 |   4.219e-03  |  9.794e+04  |    3.756e+05   
 79.0% | 000176000 |    0.0204255  |          | 5.872e+04|          |            |            |  1.705e-02 | 2.965e-03 |   1.558e-04  |  1.387e+05  |    3.753e+05   
 79.3% | 000176640 |    0.0288785  | 4.857e+04| 5.573e+04|          |  1.764e-02 |  4.636e-03 |  1.705e-03 | 3.431e-03 |   4.388e-03  |  9.543e+04  |    3.749e+05   
 79.6% | 000177280 |    0.0199732  |          | 5.631e+04|          |            |            |  1.669e-02 | 2.835e-03 |   1.483e-04  |  1.342e+05  |    3.747e+05   
 79.9% | 000177920 |    0.0282105  | 4.942e+04| 5.058e+04|          |  1.760e-02 |  5.284e-03 |  1.593e-03 | 2.950e-03 |   4.420e-03  |  9.237e+04  |    3.743e+05   
 80.2% | 000178560 |    0.0208093  |          | 5.701e+04|          |            |            |  1.765e-02 | 2.777e-03 |   1.252e-04  |  1.217e+05  |    3.740e+05   
 80.5% | 000179200 |    0.0282054  | 4.979e+04| 5.560e+04|          |  1.762e-02 |  4.634e-03 |  1.616e-03 | 3.546e-03 |   3.769e-03  |  8.722e+04  |    3.736e+05   
 80.7% | 000179840 |    0.0199952  |          | 5.877e+04|          |            |            |  1.689e-02 | 2.682e-03 |   1.302e-04  |  1.195e+05  |    3.733e+05   
 81.0% | 000180480 |    0.0277456  | 4.888e+04| 5.225e+04|          |  1.750e-02 |  5.318e-03 |  1.501e-03 | 3.511e-03 |   3.604e-03  |  8.356e+04  |    3.729e+05   
 81.3% | 000181120 |    0.0207098  |          | 5.688e+04|          |            |            |  1.766e-02 | 2.658e-03 |   1.130e-04  |  1.086e+05  |    3.726e+05   
 81.6% | 000181760 |    0.0271266  | 4.819e+04| 5.002e+04|          |  1.757e-02 |  4.637e-03 |  1.534e-03 | 2.623e-03 |   3.733e-03  |  8.041e+04  |    3.722e+05   
 81.9% | 000182400 |    0.0204638  |          | 5.417e+04|          |            |            |  1.754e-02 | 2.530e-03 |   1.187e-04  |  1.033e+05  |    3.719e+05   
 82.2% | 000183040 |    0.0264066  | 4.474e+04| 5.531e+04|          |  1.752e-02 |  5.265e-03 |  1.453e-03 | 3.031e-03 |   2.761e-03  |  7.756e+04  |    3.715e+05   
 82.5% | 000183680 |    0.0214270  |          | 5.268e+04|          |            |            |  1.865e-02 | 2.398e-03 |   1.187e-04  |  9.255e+04  |    3.712e+05   
 82.8% | 000184320 |    0.0261439  | 4.577e+04| 5.165e+04|          |  1.765e-02 |  4.626e-03 |  1.446e-03 | 2.381e-03 |   3.009e-03  |  7.340e+04  |    3.708e+05   
 83.0% | 000184960 |    0.0210061  |          | 6.026e+04|          |            |            |  1.822e-02 | 2.365e-03 |   1.319e-04  |  8.836e+04  |    3.705e+05   
 83.3% | 000185600 |    0.0263954  | 4.231e+04| 5.813e+04|          |  1.753e-02 |  5.334e-03 |  1.355e-03 | 3.714e-03 |   2.151e-03  |  6.798e+04  |    3.701e+05   
 83.6% | 000186240 |    0.0209189  |          | 6.036e+04|          |            |            |  1.827e-02 | 2.248e-03 |   1.088e-04  |  8.287e+04  |    3.698e+05   
 83.9% | 000186880 |    0.0250338  | 4.261e+04| 6.023e+04|          |  1.750e-02 |  4.560e-03 |  1.358e-03 | 2.519e-03 |   2.016e-03  |  6.686e+04  |    3.695e+05   
 84.2% | 000187520 |    0.0214959  |          | 5.575e+04|          |            |            |  1.886e-02 | 2.271e-03 |   9.900e-05  |  7.513e+04  |    3.691e+05   
 84.5% | 000188160 |    0.0251174  | 4.058e+04| 4.482e+04|          |  1.744e-02 |  5.238e-03 |  1.236e-03 | 2.237e-03 |   2.568e-03  |  6.200e+04  |    3.688e+05   
 84.8% | 000188800 |    0.0217968  |          | 5.430e+04|          |            |            |  1.914e-02 | 2.271e-03 |   1.196e-04  |  6.885e+04  |    3.684e+05   
 85.1% | 000189440 |    0.0240323  | 4.036e+04| 6.226e+04|          |  1.753e-02 |  4.622e-03 |  1.246e-03 | 2.196e-03 |   1.418e-03  |  6.013e+04  |    3.681e+05   
 85.3% | 000190080 |    0.0221037  |          | 6.743e+04|          |            |            |  1.945e-02 | 2.254e-03 |   1.083e-04  |  6.291e+04  |    3.677e+05   
 85.6% | 000190720 |    0.0242221  | 4.791e+04| 4.598e+04|          |  1.754e-02 |  5.322e-03 |  1.153e-03 | 1.951e-03 |   1.976e-03  |  5.520e+04  |    3.673e+05   
 85.9% | 000191360 |    0.0220161  |          | 6.465e+04|          |            |            |  1.959e-02 | 2.068e-03 |   1.055e-04  |  5.835e+04  |    3.670e+05   
 86.2% | 000192000 |    0.0234526  | 4.682e+04| 6.169e+04|          |  1.745e-02 |  4.583e-03 |  1.150e-03 | 2.171e-03 |   1.073e-03  |  5.259e+04  |    3.666e+05   
 86.5% | 000192640 |    0.0217575  |          | 6.777e+04|          |            |            |  1.947e-02 | 1.907e-03 |   1.014e-04  |  5.437e+04  |    3.663e+05   
 86.8% | 000193280 |    0.0230923  | 4.457e+04| 5.712e+04|          |  1.739e-02 |  5.326e-03 |  1.058e-03 | 2.121e-03 |   9.178e-04  |  4.909e+04  |    3.659e+05   
 87.1% | 000193920 |    0.0224376  |          | 6.393e+04|          |            |            |  2.022e-02 | 1.877e-03 |   9.444e-05  |  4.838e+04  |    3.656e+05   
 87.4% | 000194560 |    0.0227124  | 4.503e+04| 6.028e+04|          |  1.741e-02 |  4.587e-03 |  1.057e-03 | 1.852e-03 |   7.811e-04  |  4.571e+04  |    3.652e+05   
 87.6% | 000195200 |    0.0219735  |          | 6.529e+04|          |            |            |  1.982e-02 | 1.787e-03 |   1.050e-04  |  4.515e+04  |    3.649e+05   
 87.9% | 000195840 |    0.0224405  | 4.495e+04| 5.741e+04|          |  1.727e-02 |  5.323e-03 |  9.768e-04 | 2.025e-03 |   5.820e-04  |  4.220e+04  |    3.645e+05   
 88.2% | 000196480 |    0.0224425  |          | 6.500e+04|          |            |            |  2.035e-02 | 1.740e-03 |   8.463e-05  |  4.024e+04  |    3.641e+05   
 88.5% | 000197120 |    0.0221541  | 4.344e+04| 5.822e+04|          |  1.731e-02 |  4.582e-03 |  1.012e-03 | 1.756e-03 |   4.861e-04  |  3.882e+04  |    3.638e+05   
 88.8% | 000197760 |    0.0219446  |          | 5.821e+04|          |            |            |  1.996e-02 | 1.592e-03 |   7.676e-05  |  3.728e+04  |    3.634e+05   
 89.1% | 000198400 |    0.0219770  | 4.179e+04| 5.713e+04|          |  1.730e-02 |  5.395e-03 |  8.968e-04 | 1.910e-03 |   2.790e-04  |  3.536e+04  |    3.631e+05   
 89.4% | 000199040 |    0.0224490  |          | 6.540e+04|          |            |            |  2.053e-02 | 1.591e-03 |   7.160e-05  |  3.284e+04  |    3.627e+05   
 89.7% | 000199680 |    0.0213942  | 4.223e+04| 5.998e+04|          |  1.730e-02 |  4.601e-03 |  8.822e-04 | 1.439e-03 |   1.709e-04  |  3.265e+04  |    3.624e+05   
 89.9% | 000200320 |    0.0221535  |          | 7.516e+04|          |            |            |  2.030e-02 | 1.495e-03 |   7.449e-05  |  2.983e+04  |    3.620e+05   
 90.2% | 000200960 |    0.0211886  | 4.261e+04| 5.596e+04|          |  1.722e-02 |  5.326e-03 |  8.091e-04 | 1.525e-03 |   7.866e-05  |  2.945e+04  |    3.616e+05   
 90.5% | 000201600 |    0.0225141  |          | 6.184e+04|          |            |            |  2.078e-02 | 1.416e-03 |   7.182e-05  |  2.614e+04  |    3.613e+05   
 90.8% | 000202240 |    0.0209365  | 4.300e+04| 5.769e+04|          |  1.725e-02 |  4.510e-03 |  8.029e-04 | 1.180e-03 |   1.248e-04  |  2.645e+04  |    3.609e+05   
 91.1% | 000202880 |    0.0222161  |          | 6.774e+04|          |            |            |  2.054e-02 | 1.324e-03 |   6.062e-05  |  2.342e+04  |    3.606e+05   
 91.4% | 000203520 |    0.0214896  | 3.969e+04| 5.577e+04|          |  1.784e-02 |  5.639e-03 |  7.190e-04 | 1.279e-03 |   6.814e-05  |  2.270e+04  |    3.602e+05   
 91.7% | 000204160 |    0.0225266  |          | 5.901e+04|          |            |            |  2.092e-02 | 1.279e-03 |   5.964e-05  |  2.026e+04  |    3.598e+05   
 92.0% | 000204800 |    0.0207265  | 4.038e+04| 5.745e+04|          |  1.732e-02 |  4.687e-03 |  7.107e-04 | 1.016e-03 |   1.159e-04  |  2.055e+04  |    3.595e+05   
 92.2% | 000205440 |    0.0217931  |          | 6.215e+04|          |            |            |  2.010e-02 | 1.322e-03 |   5.084e-05  |  1.820e+04  |    3.591e+05   
 92.5% | 000206080 |    0.0206975  | 4.169e+04| 5.526e+04|          |  1.720e-02 |  5.303e-03 |  6.339e-04 | 1.139e-03 |   1.472e-04  |  1.779e+04  |    3.588e+05   
 92.8% | 000206720 |    0.0220327  |          | 5.499e+04|          |            |            |  2.053e-02 | 1.165e-03 |   5.657e-05  |  1.547e+04  |    3.584e+05   
 93.1% | 000207360 |    0.0201509  | 4.469e+04| 5.715e+04|          |  1.693e-02 |  4.670e-03 |  6.282e-04 | 9.100e-04 |   1.023e-04  |  1.562e+04  |    3.581e+05   
 93.4% | 000208000 |    0.0211842  |          | 5.533e+04|          |            |            |  1.973e-02 | 1.097e-03 |   5.393e-05  |  1.367e+04  |    3.577e+05   
 93.7% | 000208640 |    0.0199619  | 3.564e+04| 5.202e+04|          |  1.684e-02 |  4.998e-03 |  5.363e-04 | 1.006e-03 |   5.868e-05  |  1.330e+04  |    3.574e+05   
 94.0% | 000209280 |    0.0215398  |          | 5.223e+04|          |            |            |  2.018e-02 | 1.045e-03 |   4.797e-05  |  1.125e+04  |    3.570e+05   
 94.3% | 000209920 |    0.0198431  | 3.522e+04| 4.968e+04|          |  1.696e-02 |  4.657e-03 |  5.419e-04 | 7.117e-04 |   8.876e-05  |  1.111e+04  |    3.567e+05   
 94.5% | 000210560 |    0.0208623  |          | 5.286e+04|          |            |            |  1.959e-02 | 9.046e-04 |   4.709e-05  |  9.558e+03  |    3.563e+05   
 94.8% | 000211200 |    0.0196068  | 3.982e+04| 5.449e+04|          |  1.680e-02 |  5.122e-03 |  4.452e-04 | 8.059e-04 |   4.877e-05  |  9.154e+03  |    3.560e+05   
 95.1% | 000211840 |    0.0212378  |          | 5.441e+04|          |            |            |  2.007e-02 | 8.394e-04 |   4.896e-05  |  7.562e+03  |    3.557e+05   
 95.4% | 000212480 |    0.0193125  | 3.810e+04| 5.452e+04|          |  1.671e-02 |  4.506e-03 |  4.453e-04 | 5.750e-04 |   7.971e-05  |  7.393e+03  |    3.553e+05   
 95.7% | 000213120 |    0.0203704  |          | 5.135e+04|          |            |            |  1.927e-02 | 7.359e-04 |   4.245e-05  |  6.185e+03  |    3.550e+05   
 96.0% | 000213760 |    0.0192746  | 3.085e+04| 5.048e+04|          |  1.671e-02 |  5.047e-03 |  3.644e-04 | 6.426e-04 |   4.715e-05  |  5.721e+03  |    3.547e+05   
 96.3% | 000214400 |    0.0208664  |          | 5.208e+04|          |            |            |  1.980e-02 | 6.539e-04 |   4.044e-05  |  4.581e+03  |    3.543e+05   
 96.6% | 000215040 |    0.0191780  | 3.184e+04| 4.823e+04|          |  1.677e-02 |  4.591e-03 |  3.670e-04 | 4.603e-04 |   5.717e-05  |  4.274e+03  |    3.540e+05   
 96.8% | 000215680 |    0.0201791  |          | 3.981e+04|          |            |            |  1.920e-02 | 6.711e-04 |   3.583e-05  |  3.438e+03  |    3.537e+05   
 97.1% | 000216320 |    0.0189322  | 2.879e+04| 4.183e+04|          |  1.663e-02 |  4.960e-03 |  2.751e-04 | 5.116e-04 |   4.423e-05  |  3.055e+03  |    3.533e+05   
 97.4% | 000216960 |    0.0205073  |          | 3.976e+04|          |            |            |  1.962e-02 | 5.715e-04 |   3.740e-05  |  2.309e+03  |    3.530e+05   
 97.7% | 000217600 |    0.0188010  | 3.004e+04| 4.071e+04|          |  1.669e-02 |  4.558e-03 |  2.736e-04 | 2.824e-04 |   4.752e-05  |  2.017e+03  |    3.527e+05   
 98.0% | 000218240 |    0.0197266  |          | 3.377e+04|          |            |            |  1.891e-02 | 4.895e-04 |   3.085e-05  |  1.497e+03  |    3.523e+05   
 98.3% | 000218880 |    0.0185466  | 1.844e+04| 3.192e+04|          |  1.650e-02 |  5.054e-03 |  1.943e-04 | 3.485e-04 |   3.546e-05  |  1.197e+03  |    3.520e+05   
 98.6% | 000219520 |    0.0200883  |          | 3.247e+04|          |            |            |  1.941e-02 | 3.992e-04 |   3.051e-05  |  7.916e+02  |    3.517e+05   
 98.9% | 000220160 |    0.0183074  | 1.746e+04| 2.373e+04|          |  1.645e-02 |  4.655e-03 |  1.933e-04 | 1.649e-04 |   3.865e-05  |  5.822e+02  |    3.514e+05   
 99.1% | 000220800 |    0.0192385  |          | 0.000e+00|          |            |            |  1.857e-02 | 3.907e-04 |   3.035e-05  |  3.360e+02  |    3.511e+05   
 99.4% | 000221440 |    0.0178164  | 0.000e+00| 0.000e+00|          |  1.617e-02 |  1.576e-02 |  1.018e-04 | 2.446e-04 |   3.143e-05  |  1.863e+02  |    3.508e+05   
 99.7% | 000222080 |    0.0184157  |          | 0.000e+00|          |            |            |  1.799e-02 | 1.620e-04 |   3.038e-05  |  6.640e+01  |    3.505e+05   
Final Score:    3.4868e+05 GFLOPS 
Residual value = 0.000060586198707 (0x3f0fc3bdefb00e1c)
Residual Check: PASSED 
