Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 58.8% | 000261760 |    0.0975467  |          | 6.747e+04| 5.920e+04|            |            |  6.800e-02 | 1.144e-02 |   1.763e-02  |  4.443e+05  |    4.656e+05   
 58.9% | 000262400 |    0.1100046  | 6.052e+04| 6.568e+04| 6.376e+04|  2.373e-02 |  7.060e-03 |  3.594e-02 | 1.469e-02 |   3.296e-02  |  3.912e+05  |    4.655e+05   
 59.1% | 000263040 |    0.0962097  |          | 6.726e+04| 5.859e+04|            |            |  6.745e-02 | 1.165e-02 |   1.667e-02  |  4.442e+05  |    4.655e+05   
 59.2% | 000263680 |    0.1105365  | 6.232e+04| 6.541e+04| 6.269e+04|  2.393e-02 |  5.397e-03 |  3.685e-02 | 1.361e-02 |   3.344e-02  |  3.839e+05  |    4.654e+05   
 59.3% | 000264320 |    0.0975573  |          | 6.760e+04| 5.804e+04|            |            |  6.867e-02 | 1.233e-02 |   1.609e-02  |  4.319e+05  |    4.654e+05   
 59.5% | 000264960 |    0.1078507  | 5.947e+04| 6.550e+04| 6.275e+04|  2.363e-02 |  7.116e-03 |  3.567e-02 | 1.456e-02 |   3.131e-02  |  3.880e+05  |    4.653e+05   
 59.6% | 000265600 |    0.0946695  |          | 6.718e+04| 5.846e+04|            |            |  6.724e-02 | 1.211e-02 |   1.488e-02  |  4.388e+05  |    4.653e+05   
 59.8% | 000266240 |    0.1089758  | 6.409e+04| 6.585e+04| 6.226e+04|  2.489e-02 |  5.553e-03 |  3.439e-02 | 1.317e-02 |   3.385e-02  |  3.785e+05  |    4.652e+05   
 59.9% | 000266880 |    0.0921017  |          | 6.761e+04| 5.840e+04|            |            |  6.585e-02 | 1.221e-02 |   1.358e-02  |  4.447e+05  |    4.652e+05   
 60.1% | 000267520 |    0.1059453  | 6.303e+04| 6.562e+04| 6.361e+04|  2.435e-02 |  7.773e-03 |  3.450e-02 | 1.455e-02 |   2.986e-02  |  3.838e+05  |    4.652e+05   
 60.2% | 000268160 |    0.0923474  |          | 6.747e+04| 5.857e+04|            |            |  6.674e-02 | 1.163e-02 |   1.355e-02  |  4.372e+05  |    4.651e+05   
 60.3% | 000268800 |    0.1058665  | 6.047e+04| 6.532e+04| 6.362e+04|  2.412e-02 |  5.602e-03 |  3.335e-02 | 1.208e-02 |   3.367e-02  |  3.786e+05  |    4.651e+05   
 60.5% | 000269440 |    0.0879191  |          | 6.769e+04| 5.984e+04|            |            |  6.371e-02 | 1.139e-02 |   1.235e-02  |  4.526e+05  |    4.650e+05   
 60.6% | 000270080 |    0.1034764  | 5.841e+04| 6.536e+04| 6.293e+04|  2.370e-02 |  7.448e-03 |  3.479e-02 | 1.442e-02 |   2.787e-02  |  3.818e+05  |    4.650e+05   
 60.8% | 000270720 |    0.0897995  |          | 6.660e+04| 5.796e+04|            |            |  6.600e-02 | 1.136e-02 |   1.200e-02  |  4.367e+05  |    4.649e+05   
 60.9% | 000271360 |    0.1032918  | 6.702e+04| 6.553e+04| 6.380e+04|  2.402e-02 |  5.603e-03 |  3.352e-02 | 1.282e-02 |   3.025e-02  |  3.769e+05  |    4.649e+05   
 61.1% | 000272000 |    0.0872192  |          | 6.728e+04| 6.033e+04|            |            |  6.487e-02 | 1.094e-02 |   1.093e-02  |  4.431e+05  |    4.649e+05   
 61.2% | 000272640 |    0.1007121  | 6.604e+04| 6.512e+04| 6.540e+04|  2.359e-02 |  7.251e-03 |  3.384e-02 | 1.402e-02 |   2.660e-02  |  3.809e+05  |    4.648e+05   
 61.4% | 000273280 |    0.0858231  |          | 6.752e+04| 5.885e+04|            |            |  6.422e-02 | 1.094e-02 |   1.023e-02  |  4.437e+05  |    4.648e+05   
 61.5% | 000273920 |    0.1006233  | 6.340e+04| 6.524e+04| 6.660e+04|  2.389e-02 |  5.529e-03 |  3.258e-02 | 1.237e-02 |   2.903e-02  |  3.756e+05  |    4.647e+05   
 61.6% | 000274560 |    0.0834839  |          | 6.764e+04| 6.001e+04|            |            |  6.256e-02 | 1.102e-02 |   9.447e-03  |  4.494e+05  |    4.647e+05   
 61.8% | 000275200 |    0.0980182  | 6.369e+04| 6.546e+04| 6.600e+04|  2.353e-02 |  7.252e-03 |  3.291e-02 | 1.370e-02 |   2.522e-02  |  3.799e+05  |    4.646e+05   
 61.9% | 000275840 |    0.0840876  |          | 6.738e+04| 5.918e+04|            |            |  6.392e-02 | 1.085e-02 |   8.889e-03  |  4.395e+05  |    4.646e+05   
 62.1% | 000276480 |    0.0991638  | 6.399e+04| 6.501e+04| 6.389e+04|  2.382e-02 |  5.510e-03 |  3.254e-02 | 1.120e-02 |   2.896e-02  |  3.699e+05  |    4.645e+05   
 62.2% | 000277120 |    0.0818481  |          | 6.721e+04| 5.895e+04|            |            |  6.243e-02 | 1.076e-02 |   8.199e-03  |  4.448e+05  |    4.645e+05   
 62.4% | 000277760 |    0.0962284  | 6.561e+04| 6.504e+04| 6.496e+04|  2.336e-02 |  7.109e-03 |  3.171e-02 | 1.309e-02 |   2.541e-02  |  3.754e+05  |    4.644e+05   
 62.5% | 000278400 |    0.0800962  |          | 6.745e+04| 5.838e+04|            |            |  6.152e-02 | 1.038e-02 |   7.769e-03  |  4.476e+05  |    4.644e+05   
 62.6% | 000279040 |    0.0965362  | 6.134e+04| 6.527e+04| 6.413e+04|  2.358e-02 |  5.373e-03 |  3.031e-02 | 1.177e-02 |   2.813e-02  |  3.685e+05  |    4.643e+05   
 62.8% | 000279680 |    0.0759919  |          | 6.768e+04| 5.900e+04|            |            |  5.849e-02 | 1.053e-02 |   6.505e-03  |  4.646e+05  |    4.643e+05   
 62.9% | 000280320 |    0.0941190  | 5.940e+04| 6.481e+04| 6.553e+04|  2.327e-02 |  7.015e-03 |  3.127e-02 | 1.265e-02 |   2.424e-02  |  3.722e+05  |    4.643e+05   
 63.1% | 000280960 |    0.0774451  |          | 6.732e+04| 5.905e+04|            |            |  6.028e-02 | 1.076e-02 |   5.981e-03  |  4.489e+05  |    4.643e+05   
 63.2% | 000281600 |    0.0945391  | 6.148e+04| 6.495e+04| 6.472e+04|  2.355e-02 |  5.491e-03 |  2.961e-02 | 1.103e-02 |   2.768e-02  |  3.649e+05  |    4.642e+05   
 63.4% | 000282240 |    0.0741694  |          | 6.737e+04| 6.008e+04|            |            |  5.814e-02 | 1.046e-02 |   5.118e-03  |  4.615e+05  |    4.642e+05   
 63.5% | 000282880 |    0.0917611  | 6.160e+04| 6.524e+04| 6.503e+04|  2.313e-02 |  6.999e-03 |  3.101e-02 | 1.390e-02 |   2.083e-02  |  3.701e+05  |    4.641e+05   
 63.6% | 000283520 |    0.0760523  |          | 6.745e+04| 5.851e+04|            |            |  6.044e-02 | 1.064e-02 |   4.543e-03  |  4.430e+05  |    4.641e+05   
 63.8% | 000284160 |    0.0926237  | 5.625e+04| 6.523e+04| 6.256e+04|  2.360e-02 |  5.453e-03 |  2.966e-02 | 1.174e-02 |   2.489e-02  |  3.609e+05  |    4.640e+05   
 63.9% | 000284800 |    0.0734164  |          | 6.780e+04| 5.734e+04|            |            |  5.861e-02 | 9.659e-03 |   4.698e-03  |  4.517e+05  |    4.640e+05   
 64.1% | 000285440 |    0.0910647  | 5.698e+04| 6.514e+04| 6.370e+04|  2.303e-02 |  6.865e-03 |  3.071e-02 | 1.372e-02 |   2.085e-02  |  3.613e+05  |    4.639e+05   
 64.2% | 000286080 |    0.0730379  |          | 6.758e+04| 5.596e+04|            |            |  5.874e-02 | 1.025e-02 |   3.622e-03  |  4.469e+05  |    4.639e+05   
 64.4% | 000286720 |    0.0910504  | 5.724e+04| 6.472e+04| 6.125e+04|  2.354e-02 |  5.384e-03 |  2.915e-02 | 1.128e-02 |   2.433e-02  |  3.556e+05  |    4.638e+05   
 64.5% | 000287360 |    0.0708294  |          | 6.738e+04| 5.612e+04|            |            |  5.726e-02 | 9.726e-03 |   3.375e-03  |  4.534e+05  |    4.638e+05   
 64.7% | 000288000 |    0.0899841  | 5.384e+04| 6.504e+04| 6.480e+04|  2.301e-02 |  7.009e-03 |  2.987e-02 | 1.337e-02 |   2.096e-02  |  3.540e+05  |    4.638e+05   
 64.8% | 000288640 |    0.0700544  |          | 6.697e+04| 5.806e+04|            |            |  5.716e-02 | 1.040e-02 |   2.051e-03  |  4.511e+05  |    4.637e+05   
 64.9% | 000289280 |    0.0894396  | 5.914e+04| 6.539e+04| 6.345e+04|  2.338e-02 |  5.442e-03 |  2.838e-02 | 1.234e-02 |   2.261e-02  |  3.504e+05  |    4.637e+05   
 65.1% | 000289920 |    0.0686312  |          | 6.745e+04| 5.710e+04|            |            |  5.585e-02 | 1.064e-02 |   1.673e-03  |  4.529e+05  |    4.637e+05   
 65.2% | 000290560 |    0.0883764  | 6.159e+04| 6.471e+04| 6.107e+04|  2.308e-02 |  7.282e-03 |  2.853e-02 | 1.229e-02 |   2.192e-02  |  3.489e+05  |    4.636e+05   
 65.4% | 000291200 |    0.0656638  |          | 6.670e+04| 5.850e+04|            |            |  5.419e-02 | 1.039e-02 |   6.543e-04  |  4.657e+05  |    4.636e+05   
 65.5% | 000291840 |    0.0876471  | 6.047e+04| 6.448e+04| 6.130e+04|  2.313e-02 |  5.432e-03 |  2.875e-02 | 1.082e-02 |   2.209e-02  |  3.460e+05  |    4.635e+05   
 65.7% | 000292480 |    0.0660666  |          | 6.757e+04| 5.686e+04|            |            |  5.503e-02 | 1.056e-02 |   2.328e-05  |  4.552e+05  |    4.635e+05   
 65.8% | 000293120 |    0.0877957  | 6.670e+04| 6.524e+04| 6.329e+04|  2.264e-02 |  6.973e-03 |  2.853e-02 | 1.326e-02 |   2.075e-02  |  3.397e+05  |    4.634e+05   
 65.9% | 000293760 |    0.0625233  |          | 6.565e+04| 5.756e+04|            |            |  5.183e-02 | 1.017e-02 |   2.471e-05  |  4.730e+05  |    4.634e+05   
 66.1% | 000294400 |    0.0856174  | 6.707e+04| 6.482e+04| 5.946e+04|  2.291e-02 |  5.483e-03 |  2.864e-02 | 1.010e-02 |   2.134e-02  |  3.425e+05  |    4.633e+05   
 66.2% | 000295040 |    0.0655687  |          | 6.746e+04| 5.389e+04|            |            |  5.531e-02 | 9.761e-03 |   3.425e-05  |  4.435e+05  |    4.633e+05   
 66.4% | 000295680 |    0.0866327  | 6.030e+04| 6.524e+04| 6.153e+04|  2.248e-02 |  6.860e-03 |  2.876e-02 | 1.288e-02 |   1.989e-02  |  3.328e+05  |    4.632e+05   
 66.5% | 000296320 |    0.0627093  |          | 6.535e+04| 5.443e+04|            |            |  5.282e-02 | 9.402e-03 |   4.941e-05  |  4.558e+05  |    4.632e+05   
 66.7% | 000296960 |    0.0848863  | 6.100e+04| 6.498e+04| 6.000e+04|  2.272e-02 |  5.332e-03 |  2.847e-02 | 1.031e-02 |   2.071e-02  |  3.339e+05  |    4.631e+05   
 66.8% | 000297600 |    0.0628483  |          | 6.644e+04| 5.259e+04|            |            |  5.298e-02 | 9.382e-03 |   2.287e-05  |  4.471e+05  |    4.631e+05   
 67.0% | 000298240 |    0.0847009  | 5.382e+04| 6.526e+04| 6.518e+04|  2.220e-02 |  6.852e-03 |  2.887e-02 | 1.192e-02 |   1.905e-02  |  3.289e+05  |    4.630e+05   
 67.1% | 000298880 |    0.0634620  |          | 6.518e+04| 5.194e+04|            |            |  5.386e-02 | 9.143e-03 |   2.186e-05  |  4.351e+05  |    4.630e+05   
 67.2% | 000299520 |    0.0839436  | 5.154e+04| 6.512e+04| 6.037e+04|  2.248e-02 |  5.424e-03 |  2.780e-02 | 1.043e-02 |   2.073e-02  |  3.261e+05  |    4.629e+05   
 67.4% | 000300160 |    0.0637785  |          | 6.597e+04| 5.432e+04|            |            |  5.385e-02 | 9.425e-03 |   2.128e-05  |  4.255e+05  |    4.629e+05   
 67.5% | 000300800 |    0.0835651  | 4.932e+04| 6.507e+04| 6.423e+04|  2.205e-02 |  6.724e-03 |  2.822e-02 | 1.162e-02 |   1.912e-02  |  3.219e+05  |    4.628e+05   
 67.7% | 000301440 |    0.0627582  |          | 6.505e+04| 5.208e+04|            |            |  5.300e-02 | 9.308e-03 |   2.205e-05  |  4.248e+05  |    4.628e+05   
 67.8% | 000302080 |    0.0832306  | 5.012e+04| 6.492e+04| 5.817e+04|  2.232e-02 |  5.285e-03 |  2.658e-02 | 1.066e-02 |   2.113e-02  |  3.175e+05  |    4.627e+05   
 68.0% | 000302720 |    0.0625213  |          | 6.533e+04| 4.619e+04|            |            |  5.312e-02 | 8.917e-03 |   2.098e-05  |  4.189e+05  |    4.627e+05   
 68.1% | 000303360 |    0.0824366  | 5.173e+04| 6.502e+04| 6.145e+04|  2.203e-02 |  6.817e-03 |  2.690e-02 | 1.128e-02 |   1.969e-02  |  3.149e+05  |    4.626e+05   
 68.2% | 000304000 |    0.0609984  |          | 6.514e+04| 4.567e+04|            |            |  5.153e-02 | 9.019e-03 |   2.146e-05  |  4.217e+05  |    4.625e+05   
 68.4% | 000304640 |    0.0821014  | 5.146e+04| 6.450e+04| 5.652e+04|  2.243e-02 |  5.246e-03 |  2.603e-02 | 9.694e-03 |   2.148e-02  |  3.105e+05  |    4.624e+05   
 68.5% | 000305280 |    0.0602145  |          | 6.529e+04| 5.578e+04|            |            |  5.071e-02 | 8.945e-03 |   2.230e-05  |  4.195e+05  |    4.624e+05   
 68.7% | 000305920 |    0.0815681  | 5.219e+04| 6.490e+04| 5.895e+04|  2.212e-02 |  6.720e-03 |  2.502e-02 | 1.112e-02 |   2.093e-02  |  3.069e+05  |    4.623e+05   
 68.8% | 000306560 |    0.0601788  |          | 6.428e+04| 5.465e+04|            |            |  5.104e-02 | 8.677e-03 |   2.068e-05  |  4.121e+05  |    4.623e+05   
 69.0% | 000307200 |    0.0806885  | 5.249e+04| 6.523e+04| 5.462e+04|  2.243e-02 |  5.239e-03 |  2.607e-02 | 9.520e-03 |   2.021e-02  |  3.046e+05  |    4.622e+05   
 69.1% | 000307840 |    0.0612484  |          | 6.483e+04| 5.482e+04|            |            |  5.195e-02 | 8.812e-03 |   2.116e-05  |  3.975e+05  |    4.622e+05   
 69.3% | 000308480 |    0.0807914  | 5.419e+04| 6.469e+04| 6.033e+04|  2.197e-02 |  6.827e-03 |  2.542e-02 | 1.091e-02 |   1.996e-02  |  2.986e+05  |    4.620e+05   
 69.4% | 000309120 |    0.0587500  |          | 6.424e+04| 5.218e+04|            |            |  5.008e-02 | 8.201e-03 |   2.047e-05  |  4.068e+05  |    4.620e+05   
 69.5% | 000309760 |    0.0793168  | 5.440e+04| 6.534e+04| 5.258e+04|  2.214e-02 |  5.250e-03 |  2.533e-02 | 9.361e-03 |   1.995e-02  |  2.985e+05  |    4.619e+05   
 69.7% | 000310400 |    0.0599029  |          | 6.508e+04| 4.615e+04|            |            |  5.132e-02 | 8.107e-03 |   2.174e-05  |  3.915e+05  |    4.619e+05   
 69.8% | 000311040 |    0.0793414  | 5.464e+04| 6.422e+04| 6.254e+02|  2.195e-02 |  6.795e-03 |  2.557e-02 | 9.892e-03 |   1.916e-02  |  2.928e+05  |    4.618e+05   
 70.0% | 000311680 |    0.0582153  |          | 6.422e+04| 7.218e+02|            |            |  4.991e-02 | 7.791e-03 |   7.092e-05  |  3.953e+05  |    4.617e+05   
 70.1% | 000312320 |    0.0805204  | 5.447e+04| 6.132e+04|          |  2.234e-02 |  5.338e-03 |  2.500e-02 | 8.472e-03 |   2.263e-02  |  2.831e+05  |    4.616e+05   
 70.3% | 000312960 |    0.0567515  |          | 6.104e+04|          |            |            |  4.802e-02 | 7.890e-03 |   5.505e-04  |  3.978e+05  |    4.616e+05   
 70.4% | 000313600 |    0.0797776  | 5.235e+04| 6.160e+04|          |  2.171e-02 |  6.780e-03 |  2.384e-02 | 1.028e-02 |   2.190e-02  |  2.802e+05  |    4.615e+05   
 70.5% | 000314240 |    0.0559376  |          | 6.024e+04|          |            |            |  4.663e-02 | 8.250e-03 |   7.981e-04  |  3.958e+05  |    4.615e+05   
 70.7% | 000314880 |    0.0782737  | 5.129e+04| 6.092e+04|          |  2.158e-02 |  5.637e-03 |  2.374e-02 | 8.595e-03 |   2.228e-02  |  2.801e+05  |    4.613e+05   
 70.8% | 000315520 |    0.0567248  |          | 6.055e+04|          |            |            |  4.819e-02 | 7.908e-03 |   3.655e-04  |  3.828e+05  |    4.613e+05   
 71.0% | 000316160 |    0.0779976  | 5.097e+04| 6.130e+04|          |  2.150e-02 |  6.082e-03 |  2.326e-02 | 1.035e-02 |   2.083e-02  |  2.756e+05  |    4.612e+05   
 71.1% | 000316800 |    0.0558516  |          | 6.011e+04|          |            |            |  4.722e-02 | 7.911e-03 |   4.769e-04  |  3.811e+05  |    4.611e+05   
 71.3% | 000317440 |    0.0762833  | 5.102e+04| 6.072e+04|          |  2.199e-02 |  5.286e-03 |  2.304e-02 | 7.712e-03 |   2.147e-02  |  2.763e+05  |    4.610e+05   
 71.4% | 000318080 |    0.0573919  |          | 6.121e+04|          |            |            |  4.908e-02 | 7.632e-03 |   3.951e-04  |  3.636e+05  |    4.610e+05   
 71.6% | 000318720 |    0.0765583  | 5.044e+04| 6.055e+04|          |  2.181e-02 |  6.939e-03 |  2.262e-02 | 9.684e-03 |   2.038e-02  |  2.698e+05  |    4.609e+05   
 71.7% | 000319360 |    0.0542664  |          | 6.056e+04|          |            |            |  4.627e-02 | 7.341e-03 |   3.934e-04  |  3.769e+05  |    4.608e+05   
 71.8% | 000320000 |    0.0748140  | 5.011e+04| 6.040e+04|          |  2.200e-02 |  5.269e-03 |  2.130e-02 | 7.764e-03 |   2.168e-02  |  2.706e+05  |    4.607e+05   
 72.0% | 000320640 |    0.0553716  |          | 6.061e+04|          |            |            |  4.740e-02 | 7.349e-03 |   3.509e-04  |  3.619e+05  |    4.607e+05   
 72.1% | 000321280 |    0.0739108  | 5.500e+04| 6.051e+04|          |  2.174e-02 |  6.681e-03 |  1.986e-02 | 8.880e-03 |   2.142e-02  |  2.683e+05  |    4.606e+05   
 72.3% | 000321920 |    0.0522913  |          | 6.068e+04|          |            |            |  4.418e-02 | 7.466e-03 |   3.910e-04  |  3.754e+05  |    4.605e+05   
 72.4% | 000322560 |    0.0731204  | 5.518e+04| 6.052e+04|          |  2.209e-02 |  5.210e-03 |  1.898e-02 | 7.894e-03 |   2.213e-02  |  2.657e+05  |    4.604e+05   
 72.6% | 000323200 |    0.0524708  |          | 6.070e+04|          |            |            |  4.419e-02 | 7.677e-03 |   3.367e-04  |  3.664e+05  |    4.604e+05   
 72.7% | 000323840 |    0.0712184  | 5.486e+04| 6.140e+04|          |  2.161e-02 |  6.790e-03 |  1.856e-02 | 8.638e-03 |   2.043e-02  |  2.672e+05  |    4.603e+05   
 72.8% | 000324480 |    0.0510062  |          | 6.013e+04|          |            |            |  4.312e-02 | 7.229e-03 |   4.138e-04  |  3.691e+05  |    4.602e+05   
 73.0% | 000325120 |    0.0706332  | 5.419e+04| 6.140e+04|          |  2.193e-02 |  5.354e-03 |  1.815e-02 | 7.742e-03 |   2.076e-02  |  2.637e+05  |    4.601e+05   
 73.1% | 000325760 |    0.0509357  |          | 6.105e+04|          |            |            |  4.332e-02 | 6.986e-03 |   3.466e-04  |  3.619e+05  |    4.601e+05   
 73.3% | 000326400 |    0.0702794  | 5.322e+04| 6.100e+04|          |  2.152e-02 |  6.558e-03 |  1.653e-02 | 9.157e-03 |   2.104e-02  |  2.595e+05  |    4.600e+05   
 73.4% | 000327040 |    0.0489261  |          | 6.092e+04|          |            |            |  4.041e-02 | 7.877e-03 |   3.761e-04  |  3.687e+05  |    4.599e+05   
 73.6% | 000327680 |    0.0688777  | 5.348e+04| 6.105e+04|          |  2.181e-02 |  5.433e-03 |  1.534e-02 | 7.581e-03 |   2.214e-02  |  2.591e+05  |    4.598e+05   
 73.7% | 000328320 |    0.0474570  |          | 6.158e+04|          |            |            |  3.982e-02 | 7.048e-03 |   3.166e-04  |  3.720e+05  |    4.598e+05   
 73.9% | 000328960 |    0.0682491  | 5.396e+04| 6.043e+04|          |  2.147e-02 |  6.801e-03 |  1.444e-02 | 8.408e-03 |   2.194e-02  |  2.559e+05  |    4.597e+05   
 74.0% | 000329600 |    0.0461187  |          | 6.111e+04|          |            |            |  3.793e-02 | 7.516e-03 |   4.163e-04  |  3.745e+05  |    4.596e+05   
 74.1% | 000330240 |    0.0667564  | 5.322e+04| 6.057e+04|          |  2.151e-02 |  5.355e-03 |  1.400e-02 | 7.092e-03 |   2.215e-02  |  2.559e+05  |    4.595e+05   
 74.3% | 000330880 |    0.0461509  |          | 6.083e+04|          |            |            |  3.874e-02 | 6.816e-03 |   3.301e-04  |  3.660e+05  |    4.595e+05   
 74.4% | 000331520 |    0.0663132  | 5.327e+04| 6.181e+04|          |  2.115e-02 |  6.524e-03 |  1.347e-02 | 9.148e-03 |   2.058e-02  |  2.519e+05  |    4.594e+05   
 74.6% | 000332160 |    0.0442504  |          | 6.061e+04|          |            |            |  3.654e-02 | 6.978e-03 |   4.707e-04  |  3.733e+05  |    4.594e+05   
 74.7% | 000332800 |    0.0650706  | 5.352e+04| 6.106e+04|          |  2.153e-02 |  5.201e-03 |  1.240e-02 | 7.209e-03 |   2.194e-02  |  2.510e+05  |    4.593e+05   
 74.9% | 000333440 |    0.0444828  |          | 6.138e+04|          |            |            |  3.638e-02 | 7.433e-03 |   4.004e-04  |  3.630e+05  |    4.592e+05   
 75.0% | 000334080 |    0.0646926  | 5.249e+04| 6.087e+04|          |  2.115e-02 |  6.505e-03 |  1.244e-02 | 8.514e-03 |   2.062e-02  |  2.468e+05  |    4.591e+05   
 75.1% | 000334720 |    0.0435240  |          | 6.047e+04|          |            |            |  3.559e-02 | 7.287e-03 |   3.914e-04  |  3.626e+05  |    4.591e+05   
 75.3% | 000335360 |    0.0633874  | 5.194e+04| 6.029e+04|          |  2.145e-02 |  5.232e-03 |  1.140e-02 | 6.739e-03 |   2.180e-02  |  2.461e+05  |    4.590e+05   
 75.4% | 000336000 |    0.0434174  |          | 6.027e+04|          |            |            |  3.594e-02 | 6.838e-03 |   3.583e-04  |  3.552e+05  |    4.589e+05   
 75.6% | 000336640 |    0.0629337  | 5.145e+04| 6.048e+04|          |  2.118e-02 |  6.693e-03 |  1.054e-02 | 8.106e-03 |   2.117e-02  |  2.422e+05  |    4.588e+05   
 75.7% | 000337280 |    0.0414636  |          | 6.161e+04|          |            |            |  3.362e-02 | 7.190e-03 |   4.019e-04  |  3.633e+05  |    4.588e+05   
 75.9% | 000337920 |    0.0617834  | 5.126e+04| 6.016e+04|          |  2.150e-02 |  5.288e-03 |  9.294e-03 | 6.527e-03 |   2.247e-02  |  2.409e+05  |    4.587e+05   
 76.0% | 000338560 |    0.0401372  |          | 6.135e+04|          |            |            |  3.319e-02 | 6.293e-03 |   3.984e-04  |  3.665e+05  |    4.587e+05   
 76.1% | 000339200 |    0.0615300  | 5.171e+04| 6.036e+04|          |  2.104e-02 |  6.571e-03 |  9.136e-03 | 8.270e-03 |   2.112e-02  |  2.362e+05  |    4.586e+05   
 76.3% | 000339840 |    0.0391998  |          | 6.032e+04|          |            |            |  3.167e-02 | 6.844e-03 |   4.209e-04  |  3.663e+05  |    4.585e+05   
 76.4% | 000340480 |    0.0598806  | 5.190e+04| 6.033e+04|          |  2.134e-02 |  5.227e-03 |  8.679e-03 | 6.354e-03 |   2.155e-02  |  2.369e+05  |    4.584e+05   
 76.6% | 000341120 |    0.0399606  |          | 6.097e+04|          |            |            |  3.296e-02 | 6.403e-03 |   2.962e-04  |  3.507e+05  |    4.584e+05   
 76.7% | 000341760 |    0.0593764  | 5.205e+04| 6.063e+04|          |  2.112e-02 |  6.777e-03 |  8.062e-03 | 7.636e-03 |   2.064e-02  |  2.332e+05  |    4.583e+05   
 76.9% | 000342400 |    0.0388752  |          | 6.036e+04|          |            |            |  3.132e-02 | 6.932e-03 |   3.743e-04  |  3.518e+05  |    4.583e+05   
 77.0% | 000343040 |    0.0582600  | 5.198e+04| 6.015e+04|          |  2.115e-02 |  5.254e-03 |  7.099e-03 | 6.298e-03 |   2.178e-02  |  2.318e+05  |    4.581e+05   
 77.2% | 000343680 |    0.0377324  |          | 6.114e+04|          |            |            |  3.083e-02 | 6.268e-03 |   3.571e-04  |  3.535e+05  |    4.581e+05   
 77.3% | 000344320 |    0.0580523  | 5.162e+04| 5.971e+04|          |  2.092e-02 |  6.741e-03 |  6.678e-03 | 7.468e-03 |   2.106e-02  |  2.269e+05  |    4.580e+05   
 77.4% | 000344960 |    0.0362710  |          | 5.978e+04|          |            |            |  2.906e-02 | 6.488e-03 |   3.944e-04  |  3.586e+05  |    4.580e+05   
 77.6% | 000345600 |    0.0570091  | 5.310e+04| 5.902e+04|          |  2.112e-02 |  5.382e-03 |  5.666e-03 | 6.008e-03 |   2.232e-02  |  2.252e+05  |    4.579e+05   
 77.7% | 000346240 |    0.0360178  |          | 6.087e+04|          |            |            |  2.915e-02 | 6.238e-03 |   3.535e-04  |  3.520e+05  |    4.578e+05   
 77.9% | 000346880 |    0.0560096  | 5.154e+04| 5.822e+04|          |  2.070e-02 |  6.453e-03 |  5.105e-03 | 6.409e-03 |   2.188e-02  |  2.234e+05  |    4.577e+05   
 78.0% | 000347520 |    0.0347966  |          | 5.972e+04|          |            |            |  2.759e-02 | 6.533e-03 |   4.151e-04  |  3.550e+05  |    4.577e+05   
 78.2% | 000348160 |    0.0553600  | 5.146e+04| 5.913e+04|          |  2.103e-02 |  5.419e-03 |  4.535e-03 | 5.976e-03 |   2.193e-02  |  2.202e+05  |    4.576e+05   
 78.3% | 000348800 |    0.0345509  |          | 6.018e+04|          |            |            |  2.769e-02 | 6.235e-03 |   3.751e-04  |  3.483e+05  |    4.576e+05   
 78.4% | 000349440 |    0.0549470  | 4.978e+04| 5.802e+04|          |  2.052e-02 |  6.436e-03 |  3.592e-03 | 6.940e-03 |   2.198e-02  |  2.161e+05  |    4.575e+05   
 78.6% | 000350080 |    0.0325090  |          | 5.900e+04|          |            |            |  2.577e-02 | 6.125e-03 |   3.525e-04  |  3.605e+05  |    4.575e+05   
 78.7% | 000350720 |    0.0539152  | 4.995e+04| 5.789e+04|          |  2.083e-02 |  5.310e-03 |  3.659e-03 | 5.669e-03 |   2.184e-02  |  2.144e+05  |    4.574e+05   
 78.9% | 000351360 |    0.0324663  |          | 5.949e+04|          |            |            |  2.596e-02 | 5.898e-03 |   3.478e-04  |  3.513e+05  |    4.573e+05   
 79.0% | 000352000 |    0.0534584  | 5.501e+04| 5.810e+04|          |  2.040e-02 |  6.329e-03 |  3.532e-03 | 6.979e-03 |   2.067e-02  |  2.105e+05  |    4.572e+05   
