Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.9% | 000173440 |    0.2016533  |          | 6.193e+04| 5.824e+04|            |            |  1.055e-02 | 1.749e-02 |   1.729e-01  |  4.707e+05  |    4.516e+05   
 39.1% | 000174080 |    0.2277543  | 5.870e+04| 6.151e+04| 5.970e+04|  2.643e-02 |  6.199e-03 |  1.003e-02 | 1.774e-02 |   1.706e-01  |  4.148e+05  |    4.515e+05   
 39.2% | 000174720 |    0.1984282  |          | 6.181e+04| 5.916e+04|            |            |  1.053e-02 | 1.743e-02 |   1.698e-01  |  4.739e+05  |    4.515e+05   
 39.4% | 000175360 |    0.2252181  | 5.898e+04| 6.158e+04| 5.855e+04|  2.562e-02 |  6.919e-03 |  1.002e-02 | 1.706e-02 |   1.696e-01  |  4.155e+05  |    4.515e+05   
 39.5% | 000176000 |    0.1983001  |          | 6.149e+04| 5.849e+04|            |            |  1.044e-02 | 1.729e-02 |   1.699e-01  |  4.697e+05  |    4.515e+05   
 39.7% | 000176640 |    0.2261504  | 5.855e+04| 6.172e+04| 5.810e+04|  2.638e-02 |  5.943e-03 |  9.978e-03 | 1.731e-02 |   1.695e-01  |  4.099e+05  |    4.514e+05   
 39.8% | 000177280 |    0.1950154  |          | 6.205e+04| 5.866e+04|            |            |  1.041e-02 | 1.755e-02 |   1.663e-01  |  4.731e+05  |    4.514e+05   
 39.9% | 000177920 |    0.2212023  | 6.248e+04| 6.165e+04| 5.872e+04|  2.595e-02 |  7.236e-03 |  9.872e-03 | 1.719e-02 |   1.653e-01  |  4.151e+05  |    4.514e+05   
 40.1% | 000178560 |    0.1935584  |          | 6.208e+04| 5.844e+04|            |            |  1.036e-02 | 1.659e-02 |   1.659e-01  |  4.721e+05  |    4.514e+05   
 40.2% | 000179200 |    0.2218677  | 5.899e+04| 6.175e+04| 5.846e+04|  2.641e-02 |  5.829e-03 |  9.878e-03 | 1.696e-02 |   1.657e-01  |  4.099e+05  |    4.513e+05   
 40.4% | 000179840 |    0.1933237  |          | 6.126e+04| 5.822e+04|            |            |  1.027e-02 | 1.711e-02 |   1.652e-01  |  4.682e+05  |    4.514e+05   
 40.5% | 000180480 |    0.2168529  | 6.228e+04| 6.165e+04| 5.911e+04|  2.590e-02 |  6.903e-03 |  9.754e-03 | 1.673e-02 |   1.616e-01  |  4.154e+05  |    4.513e+05   
 40.7% | 000181120 |    0.1913767  |          | 6.147e+04| 5.809e+04|            |            |  1.026e-02 | 1.840e-02 |   1.621e-01  |  4.684e+05  |    4.513e+05   
 40.8% | 000181760 |    0.2181614  | 6.222e+04| 6.180e+04| 5.861e+04|  2.673e-02 |  5.994e-03 |  9.658e-03 | 1.741e-02 |   1.614e-01  |  4.089e+05  |    4.512e+05   
 40.9% | 000182400 |    0.1891820  |          | 6.126e+04| 5.842e+04|            |            |  1.024e-02 | 1.714e-02 |   1.611e-01  |  4.693e+05  |    4.512e+05   
 41.1% | 000183040 |    0.2164131  | 5.851e+04| 6.110e+04| 5.786e+04|  2.638e-02 |  6.653e-03 |  9.695e-03 | 1.713e-02 |   1.603e-01  |  4.082e+05  |    4.512e+05   
 41.2% | 000183680 |    0.1855478  |          | 6.192e+04| 5.906e+04|            |            |  1.018e-02 | 1.705e-02 |   1.576e-01  |  4.738e+05  |    4.512e+05   
 41.4% | 000184320 |    0.2164895  | 5.925e+04| 6.120e+04| 5.839e+04|  2.736e-02 |  6.148e-03 |  9.711e-03 | 1.693e-02 |   1.596e-01  |  4.041e+05  |    4.511e+05   
 41.5% | 000184960 |    0.1844372  |          | 6.182e+04| 5.854e+04|            |            |  1.014e-02 | 1.680e-02 |   1.568e-01  |  4.720e+05  |    4.511e+05   
 41.7% | 000185600 |    0.2107779  | 6.093e+04| 6.156e+04| 5.888e+04|  2.657e-02 |  7.564e-03 |  9.504e-03 | 1.683e-02 |   1.550e-01  |  4.110e+05  |    4.511e+05   
 41.8% | 000186240 |    0.1842934  |          | 6.138e+04| 5.815e+04|            |            |  1.008e-02 | 1.694e-02 |   1.566e-01  |  4.678e+05  |    4.511e+05   
 42.0% | 000186880 |    0.2122673  | 6.181e+04| 6.114e+04| 5.852e+04|  2.682e-02 |  6.177e-03 |  9.553e-03 | 1.709e-02 |   1.559e-01  |  4.041e+05  |    4.510e+05   
 42.1% | 000187520 |    0.1792097  |          | 6.198e+04| 5.957e+04|            |            |  1.003e-02 | 1.640e-02 |   1.520e-01  |  4.763e+05  |    4.510e+05   
 42.2% | 000188160 |    0.2074899  | 5.859e+04| 6.179e+04| 5.788e+04|  2.571e-02 |  7.002e-03 |  9.439e-03 | 1.656e-02 |   1.528e-01  |  4.094e+05  |    4.510e+05   
 42.4% | 000188800 |    0.1796013  |          | 6.202e+04| 5.807e+04|            |            |  9.975e-03 | 1.627e-02 |   1.526e-01  |  4.706e+05  |    4.510e+05   
 42.5% | 000189440 |    0.2082491  | 6.180e+04| 6.136e+04| 5.817e+04|  2.638e-02 |  6.025e-03 |  9.505e-03 | 1.633e-02 |   1.531e-01  |  4.038e+05  |    4.509e+05   
 42.7% | 000190080 |    0.1770973  |          | 6.187e+04| 5.865e+04|            |            |  9.874e-03 | 1.638e-02 |   1.501e-01  |  4.725e+05  |    4.509e+05   
 42.8% | 000190720 |    0.2036555  | 6.113e+04| 6.125e+04| 5.849e+04|  2.543e-02 |  7.023e-03 |  9.366e-03 | 1.604e-02 |   1.498e-01  |  4.088e+05  |    4.508e+05   
 43.0% | 000191360 |    0.1763171  |          | 6.205e+04| 5.804e+04|            |            |  9.885e-03 | 1.607e-02 |   1.497e-01  |  4.698e+05  |    4.509e+05   
 43.1% | 000192000 |    0.2046179  | 6.065e+04| 6.116e+04| 5.845e+04|  2.640e-02 |  5.863e-03 |  9.379e-03 | 1.644e-02 |   1.494e-01  |  4.028e+05  |    4.508e+05   
 43.2% | 000192640 |    0.1743028  |          | 6.196e+04| 5.805e+04|            |            |  9.765e-03 | 1.653e-02 |   1.472e-01  |  4.705e+05  |    4.508e+05   
 43.4% | 000193280 |    0.2000722  | 5.938e+04| 6.128e+04| 5.842e+04|  2.541e-02 |  7.082e-03 |  9.291e-03 | 1.617e-02 |   1.462e-01  |  4.078e+05  |    4.507e+05   
 43.5% | 000193920 |    0.1737787  |          | 6.116e+04| 5.824e+04|            |            |  9.794e-03 | 1.597e-02 |   1.473e-01  |  4.672e+05  |    4.508e+05   
 43.7% | 000194560 |    0.2007759  | 5.987e+04| 6.132e+04| 5.822e+04|  2.613e-02 |  6.199e-03 |  9.252e-03 | 1.626e-02 |   1.462e-01  |  4.023e+05  |    4.507e+05   
 43.8% | 000195200 |    0.1714870  |          | 6.141e+04| 5.804e+04|            |            |  9.721e-03 | 1.612e-02 |   1.449e-01  |  4.686e+05  |    4.507e+05   
 44.0% | 000195840 |    0.1964533  | 6.284e+04| 6.130e+04| 5.849e+04|  2.555e-02 |  7.248e-03 |  9.124e-03 | 1.580e-02 |   1.431e-01  |  4.070e+05  |    4.506e+05   
 44.1% | 000196480 |    0.1683186  |          | 6.152e+04| 5.931e+04|            |            |  9.686e-03 | 1.563e-02 |   1.423e-01  |  4.726e+05  |    4.507e+05   
 44.3% | 000197120 |    0.1979393  | 6.282e+04| 6.110e+04| 5.817e+04|  2.642e-02 |  6.360e-03 |  9.298e-03 | 1.594e-02 |   1.434e-01  |  3.998e+05  |    4.506e+05   
 44.4% | 000197760 |    0.1663491  |          | 6.211e+04| 5.867e+04|            |            |  9.591e-03 | 1.596e-02 |   1.401e-01  |  4.733e+05  |    4.506e+05   
 44.5% | 000198400 |    0.1939083  | 6.228e+04| 6.154e+04| 5.777e+04|  2.564e-02 |  6.889e-03 |  9.121e-03 | 1.615e-02 |   1.401e-01  |  4.039e+05  |    4.505e+05   
 44.7% | 000199040 |    0.1662678  |          | 6.127e+04| 5.833e+04|            |            |  9.591e-03 | 1.581e-02 |   1.401e-01  |  4.686e+05  |    4.505e+05   
 44.8% | 000199680 |    0.1936927  | 6.359e+04| 6.135e+04| 5.846e+04|  2.641e-02 |  6.349e-03 |  9.110e-03 | 1.642e-02 |   1.389e-01  |  4.002e+05  |    4.505e+05   
 45.0% | 000200320 |    0.1651380  |          | 6.139e+04| 5.779e+04|            |            |  9.523e-03 | 1.607e-02 |   1.388e-01  |  4.669e+05  |    4.505e+05   
 45.1% | 000200960 |    0.1908577  | 5.969e+04| 6.105e+04| 5.778e+04|  2.555e-02 |  7.229e-03 |  9.036e-03 | 1.511e-02 |   1.382e-01  |  4.019e+05  |    4.504e+05   
 45.3% | 000201600 |    0.1634373  |          | 6.133e+04| 5.790e+04|            |            |  9.496e-03 | 1.531e-02 |   1.379e-01  |  4.669e+05  |    4.504e+05   
 45.4% | 000202240 |    0.1900284  | 6.257e+04| 6.170e+04| 5.789e+04|  2.583e-02 |  5.856e-03 |  8.887e-03 | 1.595e-02 |   1.365e-01  |  3.994e+05  |    4.503e+05   
 45.5% | 000202880 |    0.1611527  |          | 6.142e+04| 5.809e+04|            |            |  9.379e-03 | 1.570e-02 |   1.353e-01  |  4.685e+05  |    4.504e+05   
 45.7% | 000203520 |    0.1866114  | 6.113e+04| 6.114e+04| 5.802e+04|  2.510e-02 |  6.754e-03 |  8.877e-03 | 1.527e-02 |   1.345e-01  |  4.025e+05  |    4.503e+05   
 45.8% | 000204160 |    0.1573579  |          | 6.161e+04| 5.983e+04|            |            |  9.383e-03 | 1.533e-02 |   1.320e-01  |  4.748e+05  |    4.503e+05   
 46.0% | 000204800 |    0.1873417  | 6.069e+04| 6.134e+04| 5.797e+04|  2.617e-02 |  6.113e-03 |  8.957e-03 | 1.536e-02 |   1.340e-01  |  3.967e+05  |    4.502e+05   
 46.1% | 000205440 |    0.1579002  |          | 6.143e+04| 5.804e+04|            |            |  9.305e-03 | 1.508e-02 |   1.328e-01  |  4.682e+05  |    4.502e+05   
 46.3% | 000206080 |    0.1831947  | 6.196e+04| 6.120e+04| 5.785e+04|  2.499e-02 |  6.904e-03 |  8.839e-03 | 1.510e-02 |   1.314e-01  |  4.014e+05  |    4.502e+05   
 46.4% | 000206720 |    0.1565732  |          | 6.122e+04| 5.803e+04|            |            |  9.298e-03 | 1.554e-02 |   1.311e-01  |  4.671e+05  |    4.502e+05   
 46.6% | 000207360 |    0.1834098  | 6.194e+04| 6.121e+04| 5.805e+04|  2.552e-02 |  5.867e-03 |  8.790e-03 | 1.528e-02 |   1.309e-01  |  3.966e+05  |    4.501e+05   
 46.7% | 000208000 |    0.1536822  |          | 6.222e+04| 5.795e+04|            |            |  9.198e-03 | 1.545e-02 |   1.283e-01  |  4.708e+05  |    4.501e+05   
 46.8% | 000208640 |    0.1796148  | 6.076e+04| 6.154e+04| 5.761e+04|  2.479e-02 |  6.703e-03 |  8.650e-03 | 1.576e-02 |   1.275e-01  |  4.007e+05  |    4.500e+05   
 47.0% | 000209280 |    0.1533083  |          | 6.148e+04| 5.781e+04|            |            |  9.177e-03 | 1.519e-02 |   1.282e-01  |  4.669e+05  |    4.501e+05   
 47.1% | 000209920 |    0.1792696  | 6.319e+04| 6.162e+04| 5.813e+04|  2.534e-02 |  5.994e-03 |  8.754e-03 | 1.555e-02 |   1.267e-01  |  3.971e+05  |    4.500e+05   
 47.3% | 000210560 |    0.1517279  |          | 6.155e+04| 5.747e+04|            |            |  9.158e-03 | 1.524e-02 |   1.268e-01  |  4.667e+05  |    4.500e+05   
 47.4% | 000211200 |    0.1754028  | 6.325e+04| 6.188e+04| 5.756e+04|  2.434e-02 |  6.699e-03 |  8.671e-03 | 1.493e-02 |   1.246e-01  |  4.015e+05  |    4.499e+05   
 47.6% | 000211840 |    0.1497728  |          | 6.150e+04| 5.793e+04|            |            |  9.139e-03 | 1.473e-02 |   1.254e-01  |  4.676e+05  |    4.500e+05   
 47.7% | 000212480 |    0.1760677  | 6.405e+04| 6.133e+04| 5.809e+04|  2.513e-02 |  5.937e-03 |  8.559e-03 | 1.515e-02 |   1.243e-01  |  3.956e+05  |    4.499e+05   
 47.8% | 000213120 |    0.1485507  |          | 6.137e+04| 5.758e+04|            |            |  9.069e-03 | 1.520e-02 |   1.238e-01  |  4.663e+05  |    4.499e+05   
 48.0% | 000213760 |    0.1722014  | 6.286e+04| 6.140e+04| 5.785e+04|  2.412e-02 |  6.453e-03 |  8.444e-03 | 1.490e-02 |   1.219e-01  |  4.001e+05  |    4.498e+05   
 48.1% | 000214400 |    0.1461969  |          | 6.201e+04| 5.762e+04|            |            |  8.991e-03 | 1.468e-02 |   1.220e-01  |  4.686e+05  |    4.498e+05   
 48.3% | 000215040 |    0.1724276  | 6.366e+04| 6.153e+04| 5.793e+04|  2.504e-02 |  5.818e-03 |  8.446e-03 | 1.554e-02 |   1.205e-01  |  3.952e+05  |    4.498e+05   
 48.4% | 000215680 |    0.1434842  |          | 6.177e+04| 5.849e+04|            |            |  8.939e-03 | 1.522e-02 |   1.188e-01  |  4.722e+05  |    4.498e+05   
 48.6% | 000216320 |    0.1695113  | 6.187e+04| 6.123e+04| 5.751e+04|  2.408e-02 |  6.736e-03 |  8.617e-03 | 1.468e-02 |   1.193e-01  |  3.975e+05  |    4.497e+05   
 48.7% | 000216960 |    0.1436550  |          | 6.159e+04| 5.746e+04|            |            |  8.936e-03 | 1.482e-02 |   1.194e-01  |  4.664e+05  |    4.497e+05   
 48.9% | 000217600 |    0.1690967  | 6.150e+04| 6.161e+04| 5.771e+04|  2.459e-02 |  5.867e-03 |  8.328e-03 | 1.501e-02 |   1.184e-01  |  3.941e+05  |    4.496e+05   
 49.0% | 000218240 |    0.1401497  |          | 6.150e+04| 5.916e+04|            |            |  8.890e-03 | 1.455e-02 |   1.162e-01  |  4.728e+05  |    4.497e+05   
 49.1% | 000218880 |    0.1655432  | 6.027e+04| 6.116e+04| 5.765e+04|  2.360e-02 |  6.420e-03 |  8.466e-03 | 1.435e-02 |   1.163e-01  |  3.980e+05  |    4.496e+05   
 49.3% | 000219520 |    0.1403497  |          | 6.157e+04| 5.737e+04|            |            |  8.837e-03 | 1.417e-02 |   1.168e-01  |  4.668e+05  |    4.496e+05   
 49.4% | 000220160 |    0.1667818  | 6.249e+04| 6.089e+04| 5.754e+04|  2.452e-02 |  5.854e-03 |  8.336e-03 | 1.458e-02 |   1.165e-01  |  3.906e+05  |    4.495e+05   
 49.6% | 000220800 |    0.1388011  |          | 6.137e+04| 5.765e+04|            |            |  8.770e-03 | 1.460e-02 |   1.149e-01  |  4.667e+05  |    4.496e+05   
 49.7% | 000221440 |    0.1618208  | 5.961e+04| 6.103e+04| 5.835e+04|  2.358e-02 |  6.301e-03 |  8.126e-03 | 1.447e-02 |   1.128e-01  |  3.980e+05  |    4.495e+05   
 49.9% | 000222080 |    0.1368314  |          | 6.180e+04| 5.737e+04|            |            |  8.687e-03 | 1.463e-02 |   1.130e-01  |  4.680e+05  |    4.495e+05   
 50.0% | 000222720 |    0.1624409  | 5.971e+04| 6.138e+04| 5.824e+04|  2.455e-02 |  5.767e-03 |  8.126e-03 | 1.481e-02 |   1.121e-01  |  3.920e+05  |    4.494e+05   
 50.1% | 000223360 |    0.1354964  |          | 6.153e+04| 5.739e+04|            |            |  8.661e-03 | 1.399e-02 |   1.123e-01  |  4.673e+05  |    4.494e+05   
 50.3% | 000224000 |    0.1596142  | 5.859e+04| 6.135e+04| 5.731e+04|  2.380e-02 |  6.325e-03 |  8.111e-03 | 1.414e-02 |   1.107e-01  |  3.944e+05  |    4.494e+05   
 50.4% | 000224640 |    0.1340932  |          | 6.166e+04| 5.738e+04|            |            |  8.611e-03 | 1.424e-02 |   1.108e-01  |  4.667e+05  |    4.494e+05   
 50.6% | 000225280 |    0.1594731  | 5.833e+04| 6.170e+04| 5.806e+04|  2.483e-02 |  5.910e-03 |  8.125e-03 | 1.408e-02 |   1.095e-01  |  3.902e+05  |    4.493e+05   
 50.7% | 000225920 |    0.1321228  |          | 6.178e+04| 5.747e+04|            |            |  8.529e-03 | 1.404e-02 |   1.090e-01  |  4.682e+05  |    4.493e+05   
 50.9% | 000226560 |    0.1564913  | 6.085e+04| 6.106e+04| 5.775e+04|  2.381e-02 |  6.498e-03 |  8.198e-03 | 1.387e-02 |   1.078e-01  |  3.930e+05  |    4.493e+05   
 51.0% | 000227200 |    0.1304740  |          | 6.188e+04| 5.752e+04|            |            |  8.472e-03 | 1.400e-02 |   1.075e-01  |  4.686e+05  |    4.493e+05   
 51.1% | 000227840 |    0.1564710  | 6.255e+04| 6.127e+04| 5.813e+04|  2.461e-02 |  5.758e-03 |  8.227e-03 | 1.389e-02 |   1.069e-01  |  3.885e+05  |    4.492e+05   
 51.3% | 000228480 |    0.1280943  |          | 6.207e+04| 5.798e+04|            |            |  8.463e-03 | 1.402e-02 |   1.051e-01  |  4.718e+05  |    4.492e+05   
 51.4% | 000229120 |    0.1528691  | 6.170e+04| 6.089e+04| 5.829e+04|  2.365e-02 |  6.379e-03 |  8.108e-03 | 1.360e-02 |   1.047e-01  |  3.930e+05  |    4.491e+05   
 51.6% | 000229760 |    0.1282101  |          | 6.129e+04| 5.750e+04|            |            |  8.445e-03 | 1.334e-02 |   1.059e-01  |  4.658e+05  |    4.492e+05   
 51.7% | 000230400 |    0.1540698  | 6.227e+04| 6.115e+04| 5.779e+04|  2.477e-02 |  5.894e-03 |  8.055e-03 | 1.344e-02 |   1.050e-01  |  3.853e+05  |    4.491e+05   
 51.9% | 000231040 |    0.1266247  |          | 6.130e+04| 5.752e+04|            |            |  8.391e-03 | 1.357e-02 |   1.041e-01  |  4.661e+05  |    4.491e+05   
 52.0% | 000231680 |    0.1504046  | 6.324e+04| 6.139e+04| 5.767e+04|  2.404e-02 |  6.463e-03 |  8.026e-03 | 1.349e-02 |   1.020e-01  |  3.900e+05  |    4.490e+05   
 52.2% | 000232320 |    0.1249432  |          | 6.161e+04| 5.755e+04|            |            |  8.298e-03 | 1.364e-02 |   1.026e-01  |  4.667e+05  |    4.490e+05   
 52.3% | 000232960 |    0.1507604  | 6.256e+04| 6.121e+04| 5.862e+04|  2.508e-02 |  5.810e-03 |  7.974e-03 | 1.361e-02 |   1.013e-01  |  3.845e+05  |    4.490e+05   
 52.4% | 000233600 |    0.1236994  |          | 6.112e+04| 5.748e+04|            |            |  8.265e-03 | 1.363e-02 |   1.013e-01  |  4.658e+05  |    4.490e+05   
 52.6% | 000234240 |    0.1478901  | 6.378e+04| 6.107e+04| 5.751e+04|  2.424e-02 |  6.610e-03 |  7.999e-03 | 1.366e-02 |   9.923e-02  |  3.872e+05  |    4.489e+05   
 52.7% | 000234880 |    0.1210971  |          | 6.190e+04| 5.817e+04|            |            |  8.207e-03 | 1.320e-02 |   9.923e-02  |  4.701e+05  |    4.489e+05   
 52.9% | 000235520 |    0.1480169  | 6.348e+04| 6.091e+04| 5.891e+04|  2.528e-02 |  5.976e-03 |  7.933e-03 | 1.364e-02 |   9.837e-02  |  3.822e+05  |    4.488e+05   
 53.0% | 000236160 |    0.1195942  |          | 6.159e+04| 5.835e+04|            |            |  8.121e-03 | 1.354e-02 |   9.742e-02  |  4.702e+05  |    4.489e+05   
 53.2% | 000236800 |    0.1446335  | 6.476e+04| 6.113e+04| 5.821e+04|  2.436e-02 |  6.817e-03 |  7.844e-03 | 1.332e-02 |   9.632e-02  |  3.864e+05  |    4.488e+05   
 53.3% | 000237440 |    0.1182288  |          | 6.181e+04| 5.831e+04|            |            |  8.135e-03 | 1.343e-02 |   9.620e-02  |  4.698e+05  |    4.488e+05   
 53.4% | 000238080 |    0.1445341  | 6.298e+04| 6.126e+04| 5.871e+04|  2.498e-02 |  5.976e-03 |  7.862e-03 | 1.323e-02 |   9.564e-02  |  3.820e+05  |    4.487e+05   
 53.6% | 000238720 |    0.1173310  |          | 6.139e+04| 5.780e+04|            |            |  8.055e-03 | 1.339e-02 |   9.535e-02  |  4.676e+05  |    4.487e+05   
 53.7% | 000239360 |    0.1414689  | 6.472e+04| 6.098e+04| 5.808e+04|  2.393e-02 |  6.634e-03 |  7.775e-03 | 1.327e-02 |   9.372e-02  |  3.854e+05  |    4.487e+05   
 53.9% | 000240000 |    0.1161322  |          | 6.124e+04| 5.794e+04|            |            |  8.032e-03 | 1.306e-02 |   9.456e-02  |  4.666e+05  |    4.487e+05   
 54.0% | 000240640 |    0.1419060  | 6.443e+04| 6.106e+04| 5.783e+04|  2.447e-02 |  5.791e-03 |  7.694e-03 | 1.272e-02 |   9.427e-02  |  3.795e+05  |    4.486e+05   
 54.2% | 000241280 |    0.1137789  |          | 6.180e+04| 5.786e+04|            |            |  7.924e-03 | 1.303e-02 |   9.233e-02  |  4.704e+05  |    4.486e+05   
 54.3% | 000241920 |    0.1382613  | 6.313e+04| 6.132e+04| 5.764e+04|  2.379e-02 |  6.472e-03 |  7.691e-03 | 1.297e-02 |   9.103e-02  |  3.847e+05  |    4.485e+05   
 54.5% | 000242560 |    0.1133278  |          | 6.141e+04| 5.765e+04|            |            |  7.946e-03 | 1.307e-02 |   9.182e-02  |  4.664e+05  |    4.486e+05   
 54.6% | 000243200 |    0.1397908  | 6.301e+04| 6.132e+04| 5.723e+04|  2.492e-02 |  5.715e-03 |  7.577e-03 | 1.291e-02 |   9.161e-02  |  3.757e+05  |    4.485e+05   
 54.7% | 000243840 |    0.1089351  |          | 6.171e+04| 6.156e+04|            |            |  7.857e-03 | 1.295e-02 |   8.757e-02  |  4.791e+05  |    4.485e+05   
 54.9% | 000244480 |    0.1343733  | 6.252e+04| 6.091e+04| 6.049e+04|  2.399e-02 |  6.630e-03 |  7.492e-03 | 1.289e-02 |   8.727e-02  |  3.859e+05  |    4.484e+05   
 55.0% | 000245120 |    0.1084598  |          | 6.132e+04| 6.134e+04|            |            |  7.800e-03 | 1.594e-02 |   8.425e-02  |  4.751e+05  |    4.485e+05   
 55.2% | 000245760 |    0.1343456  | 6.395e+04| 6.127e+04| 6.141e+04|  2.497e-02 |  6.163e-03 |  7.525e-03 | 1.253e-02 |   8.653e-02  |  3.811e+05  |    4.484e+05   
 55.3% | 000246400 |    0.1065222  |          | 6.161e+04| 6.129e+04|            |            |  7.715e-03 | 1.260e-02 |   8.572e-02  |  4.776e+05  |    4.484e+05   
 55.5% | 000247040 |    0.1316782  | 6.220e+04| 6.098e+04| 6.149e+04|  2.449e-02 |  6.236e-03 |  7.370e-03 | 1.247e-02 |   8.460e-02  |  3.839e+05  |    4.483e+05   
 55.6% | 000247680 |    0.1052660  |          | 6.145e+04| 6.170e+04|            |            |  7.696e-03 | 1.277e-02 |   8.434e-02  |  4.771e+05  |    4.484e+05   
 55.7% | 000248320 |    0.1331738  | 6.181e+04| 6.128e+04| 6.110e+04|  2.633e-02 |  5.848e-03 |  7.443e-03 | 1.277e-02 |   8.380e-02  |  3.747e+05  |    4.483e+05   
 55.9% | 000248960 |    0.1045975  |          | 6.102e+04| 6.129e+04|            |            |  7.683e-03 | 1.267e-02 |   8.374e-02  |  4.740e+05  |    4.483e+05   
 56.0% | 000249600 |    0.1292693  | 5.904e+04| 6.087e+04| 6.225e+04|  2.495e-02 |  7.624e-03 |  7.301e-03 | 1.240e-02 |   8.184e-02  |  3.810e+05  |    4.482e+05   
 56.2% | 000250240 |    0.1024433  |          | 6.148e+04| 6.172e+04|            |            |  7.570e-03 | 1.215e-02 |   8.225e-02  |  4.776e+05  |    4.482e+05   
 56.3% | 000250880 |    0.1297218  | 5.936e+04| 6.098e+04| 6.074e+04|  2.500e-02 |  5.817e-03 |  7.322e-03 | 1.228e-02 |   8.234e-02  |  3.747e+05  |    4.482e+05   
 56.5% | 000251520 |    0.1013908  |          | 6.118e+04| 6.186e+04|            |            |  7.545e-03 | 1.265e-02 |   8.071e-02  |  4.763e+05  |    4.482e+05   
 56.6% | 000252160 |    0.1269719  | 5.896e+04| 6.046e+04| 6.066e+04|  2.408e-02 |  6.821e-03 |  7.187e-03 | 1.298e-02 |   7.997e-02  |  3.778e+05  |    4.481e+05   
 56.8% | 000252800 |    0.1005020  |          | 6.130e+04| 6.133e+04|            |            |  7.512e-03 | 1.268e-02 |   7.985e-02  |  4.742e+05  |    4.481e+05   
 56.9% | 000253440 |    0.1266123  | 5.975e+04| 6.105e+04| 6.166e+04|  2.482e-02 |  5.803e-03 |  7.212e-03 | 1.197e-02 |   7.983e-02  |  3.739e+05  |    4.481e+05   
 57.0% | 000254080 |    0.0995018  |          | 6.071e+04| 6.157e+04|            |            |  7.501e-03 | 1.214e-02 |   7.937e-02  |  4.726e+05  |    4.481e+05   
 57.2% | 000254720 |    0.1235187  | 5.900e+04| 6.060e+04| 6.220e+04|  2.405e-02 |  6.653e-03 |  7.102e-03 | 1.196e-02 |   7.765e-02  |  3.782e+05  |    4.480e+05   
 57.3% | 000255360 |    0.0977096  |          | 6.164e+04| 6.086e+04|            |            |  7.386e-03 | 1.221e-02 |   7.765e-02  |  4.749e+05  |    4.480e+05   
 57.5% | 000256000 |    0.1244335  | 5.951e+04| 6.071e+04| 6.217e+04|  2.509e-02 |  5.975e-03 |  7.096e-03 | 1.197e-02 |   7.747e-02  |  3.704e+05  |    4.480e+05   
 57.6% | 000256640 |    0.0976977  |          | 6.094e+04| 5.931e+04|            |            |  7.392e-03 | 1.181e-02 |   7.794e-02  |  4.686e+05  |    4.480e+05   
 57.8% | 000257280 |    0.1211576  | 5.903e+04| 6.134e+04| 5.952e+04|  2.400e-02 |  6.894e-03 |  7.055e-03 | 1.190e-02 |   7.538e-02  |  3.753e+05  |    4.479e+05   
 57.9% | 000257920 |    0.0956094  |          | 6.154e+04| 5.968e+04|            |            |  7.293e-03 | 1.159e-02 |   7.625e-02  |  4.724e+05  |    4.479e+05   
 58.0% | 000258560 |    0.1226363  | 6.090e+04| 6.091e+04| 5.864e+04|  2.472e-02 |  5.818e-03 |  7.041e-03 | 1.184e-02 |   7.625e-02  |  3.658e+05  |    4.478e+05   
 58.2% | 000259200 |    0.0947258  |          | 6.129e+04| 5.949e+04|            |            |  7.323e-03 | 1.201e-02 |   7.489e-02  |  4.703e+05  |    4.479e+05   
 58.3% | 000259840 |    0.1195456  | 6.446e+04| 6.066e+04| 5.875e+04|  2.380e-02 |  6.752e-03 |  6.918e-03 | 1.148e-02 |   7.458e-02  |  3.701e+05  |    4.478e+05   
 58.5% | 000260480 |    0.0941244  |          | 6.103e+04| 5.862e+04|            |            |  7.295e-03 | 1.144e-02 |   7.493e-02  |  4.668e+05  |    4.478e+05   
 58.6% | 000261120 |    0.1190871  | 6.458e+04| 6.120e+04| 5.989e+04|  2.463e-02 |  5.800e-03 |  6.853e-03 | 1.180e-02 |   7.305e-02  |  3.664e+05  |    4.477e+05   
