Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 78.4% | 000174720 |    0.0264894  |          | 5.765e+04|          |            |            |  2.300e-02 | 3.008e-03 |   1.744e-04  |  1.128e+05  |    3.288e+05   
 78.7% | 000175360 |    0.0375166  | 4.086e+04| 5.776e+04|          |  2.554e-02 |  6.337e-03 |  1.659e-03 | 3.672e-03 |   4.599e-03  |  7.756e+04  |    3.284e+05   
 79.0% | 000176000 |    0.0261447  |          | 5.767e+04|          |            |            |  2.278e-02 | 2.957e-03 |   1.658e-04  |  1.083e+05  |    3.281e+05   
 79.3% | 000176640 |    0.0367941  | 4.156e+04| 5.745e+04|          |  2.556e-02 |  5.632e-03 |  1.663e-03 | 2.938e-03 |   4.581e-03  |  7.490e+04  |    3.277e+05   
 79.6% | 000177280 |    0.0261509  |          | 5.786e+04|          |            |            |  2.280e-02 | 2.881e-03 |   1.554e-04  |  1.025e+05  |    3.274e+05   
 79.9% | 000177920 |    0.0358863  | 3.885e+04| 5.791e+04|          |  2.497e-02 |  5.771e-03 |  1.581e-03 | 3.277e-03 |   4.005e-03  |  7.261e+04  |    3.270e+05   
 80.2% | 000178560 |    0.0260895  |          | 5.793e+04|          |            |            |  2.291e-02 | 2.785e-03 |   1.334e-04  |  9.707e+04  |    3.267e+05   
 80.5% | 000179200 |    0.0360245  | 3.872e+04| 5.756e+04|          |  2.556e-02 |  5.687e-03 |  1.578e-03 | 2.894e-03 |   3.946e-03  |  6.829e+04  |    3.263e+05   
 80.7% | 000179840 |    0.0264016  |          | 5.814e+04|          |            |            |  2.325e-02 | 2.743e-03 |   1.400e-04  |  9.048e+04  |    3.260e+05   
 81.0% | 000180480 |    0.0353486  | 3.666e+04| 5.708e+04|          |  2.499e-02 |  5.965e-03 |  1.492e-03 | 3.323e-03 |   3.517e-03  |  6.559e+04  |    3.256e+05   
 81.3% | 000181120 |    0.0260717  |          | 5.763e+04|          |            |            |  2.300e-02 | 2.675e-03 |   1.240e-04  |  8.628e+04  |    3.254e+05   
 81.6% | 000181760 |    0.0351522  | 3.684e+04| 5.694e+04|          |  2.548e-02 |  5.648e-03 |  1.495e-03 | 2.658e-03 |   3.484e-03  |  6.205e+04  |    3.250e+05   
 81.9% | 000182400 |    0.0266860  |          | 5.781e+04|          |            |            |  2.371e-02 | 2.584e-03 |   1.255e-04  |  7.922e+04  |    3.247e+05   
 82.2% | 000183040 |    0.0344824  | 3.449e+04| 5.695e+04|          |  2.498e-02 |  5.752e-03 |  1.412e-03 | 3.036e-03 |   3.016e-03  |  5.939e+04  |    3.243e+05   
 82.5% | 000183680 |    0.0265341  |          | 5.743e+04|          |            |            |  2.364e-02 | 2.500e-03 |   1.255e-04  |  7.473e+04  |    3.240e+05   
 82.8% | 000184320 |    0.0344105  | 3.498e+04| 5.656e+04|          |  2.558e-02 |  5.651e-03 |  1.411e-03 | 2.377e-03 |   3.002e-03  |  5.577e+04  |    3.236e+05   
 83.0% | 000184960 |    0.0270145  |          | 5.748e+04|          |            |            |  2.417e-02 | 2.425e-03 |   1.386e-04  |  6.871e+04  |    3.233e+05   
 83.3% | 000185600 |    0.0336214  | 3.299e+04| 5.655e+04|          |  2.501e-02 |  5.856e-03 |  1.322e-03 | 2.655e-03 |   2.598e-03  |  5.337e+04  |    3.229e+05   
 83.6% | 000186240 |    0.0267459  |          | 5.681e+04|          |            |            |  2.403e-02 | 2.286e-03 |   1.211e-04  |  6.481e+04  |    3.225e+05   
 83.9% | 000186880 |    0.0337971  | 3.251e+04| 5.719e+04|          |  2.551e-02 |  5.652e-03 |  1.318e-03 | 2.493e-03 |   2.442e-03  |  4.952e+04  |    3.221e+05   
 84.2% | 000187520 |    0.0270326  |          | 5.712e+04|          |            |            |  2.438e-02 | 2.281e-03 |   1.088e-04  |  5.974e+04  |    3.218e+05   
 84.5% | 000188160 |    0.0329868  | 3.022e+04| 5.682e+04|          |  2.494e-02 |  5.814e-03 |  1.228e-03 | 2.698e-03 |   2.096e-03  |  4.721e+04  |    3.214e+05   
 84.8% | 000188800 |    0.0270461  |          | 5.672e+04|          |            |            |  2.435e-02 | 2.307e-03 |   1.293e-04  |  5.549e+04  |    3.211e+05   
 85.1% | 000189440 |    0.0330452  | 3.071e+04| 5.790e+04|          |  2.560e-02 |  5.745e-03 |  1.225e-03 | 2.122e-03 |   2.070e-03  |  4.373e+04  |    3.207e+05   
 85.3% | 000190080 |    0.0275776  |          | 5.623e+04|          |            |            |  2.487e-02 | 2.300e-03 |   1.126e-04  |  5.042e+04  |    3.204e+05   
 85.6% | 000190720 |    0.0320740  | 4.393e+04| 5.668e+04|          |  2.507e-02 |  6.003e-03 |  1.149e-03 | 2.203e-03 |   1.708e-03  |  4.169e+04  |    3.200e+05   
 85.9% | 000191360 |    0.0274531  |          | 5.743e+04|          |            |            |  2.497e-02 | 2.111e-03 |   1.183e-04  |  4.679e+04  |    3.197e+05   
 86.2% | 000192000 |    0.0321011  | 4.409e+04| 5.660e+04|          |  2.559e-02 |  5.763e-03 |  1.156e-03 | 1.733e-03 |   1.666e-03  |  3.842e+04  |    3.193e+05   
 86.5% | 000192640 |    0.0275546  |          | 5.686e+04|          |            |            |  2.523e-02 | 1.947e-03 |   1.051e-04  |  4.293e+04  |    3.190e+05   
 86.8% | 000193280 |    0.0312228  | 4.018e+04| 5.545e+04|          |  2.497e-02 |  5.902e-03 |  1.057e-03 | 1.931e-03 |   1.318e-03  |  3.631e+04  |    3.186e+05   
 87.1% | 000193920 |    0.0274038  |          | 5.556e+04|          |            |            |  2.512e-02 | 1.922e-03 |   1.052e-04  |  3.961e+04  |    3.182e+05   
 87.4% | 000194560 |    0.0314335  | 4.083e+04| 5.548e+04|          |  2.549e-02 |  5.666e-03 |  1.055e-03 | 1.649e-03 |   1.290e-03  |  3.303e+04  |    3.179e+05   
 87.6% | 000195200 |    0.0276777  |          | 5.580e+04|          |            |            |  2.547e-02 | 1.835e-03 |   1.098e-04  |  3.585e+04  |    3.175e+05   
 87.9% | 000195840 |    0.0305860  | 4.003e+04| 5.603e+04|          |  2.484e-02 |  6.013e-03 |  9.756e-04 | 1.872e-03 |   9.652e-04  |  3.096e+04  |    3.171e+05   
 88.2% | 000196480 |    0.0274448  |          | 5.631e+04|          |            |            |  2.534e-02 | 1.736e-03 |   9.207e-05  |  3.290e+04  |    3.168e+05   
 88.5% | 000197120 |    0.0306904  | 4.189e+04| 5.584e+04|          |  2.530e-02 |  5.645e-03 |  9.752e-04 | 1.527e-03 |   9.481e-04  |  2.802e+04  |    3.164e+05   
 88.8% | 000197760 |    0.0275357  |          | 5.381e+04|          |            |            |  2.549e-02 | 1.667e-03 |   8.769e-05  |  2.971e+04  |    3.161e+05   
 89.1% | 000198400 |    0.0298255  | 3.593e+04| 5.544e+04|          |  2.460e-02 |  5.863e-03 |  8.823e-04 | 1.705e-03 |   6.943e-04  |  2.606e+04  |    3.157e+05   
 89.4% | 000199040 |    0.0273312  |          | 5.450e+04|          |            |            |  2.540e-02 | 1.609e-03 |   7.928e-05  |  2.698e+04  |    3.154e+05   
 89.7% | 000199680 |    0.0300145  | 3.738e+04| 5.682e+04|          |  2.521e-02 |  5.652e-03 |  8.871e-04 | 1.354e-03 |   6.202e-04  |  2.327e+04  |    3.150e+05   
 89.9% | 000200320 |    0.0275861  |          | 5.159e+04|          |            |            |  2.568e-02 | 1.529e-03 |   7.840e-05  |  2.395e+04  |    3.146e+05   
 90.2% | 000200960 |    0.0293399  | 3.499e+04| 5.242e+04|          |  2.466e-02 |  5.872e-03 |  8.035e-04 | 1.440e-03 |   5.159e-04  |  2.127e+04  |    3.143e+05   
 90.5% | 000201600 |    0.0272591  |          | 5.265e+04|          |            |            |  2.549e-02 | 1.426e-03 |   7.830e-05  |  2.159e+04  |    3.139e+05   
 90.8% | 000202240 |    0.0295647  | 3.477e+04| 5.601e+04|          |  2.523e-02 |  5.584e-03 |  8.016e-04 | 1.158e-03 |   4.311e-04  |  1.873e+04  |    3.136e+05   
 91.1% | 000202880 |    0.0278558  |          | 5.462e+04|          |            |            |  2.615e-02 | 1.369e-03 |   7.036e-05  |  1.868e+04  |    3.132e+05   
 91.4% | 000203520 |    0.0293182  | 3.213e+04| 5.265e+04|          |  2.515e-02 |  6.050e-03 |  7.115e-04 | 1.311e-03 |   2.186e-04  |  1.664e+04  |    3.128e+05   
 91.7% | 000204160 |    0.0274453  |          | 5.249e+04|          |            |            |  2.581e-02 | 1.301e-03 |   7.007e-05  |  1.663e+04  |    3.125e+05   
 92.0% | 000204800 |    0.0290045  | 3.299e+04| 5.449e+04|          |  2.522e-02 |  5.640e-03 |  7.096e-04 | 9.618e-04 |   1.901e-04  |  1.468e+04  |    3.121e+05   
 92.2% | 000205440 |    0.0276369  |          | 5.350e+04|          |            |            |  2.593e-02 | 1.320e-03 |   7.434e-05  |  1.435e+04  |    3.118e+05   
 92.5% | 000206080 |    0.0283608  | 4.076e+04| 5.547e+04|          |  2.460e-02 |  5.879e-03 |  6.303e-04 | 1.118e-03 |   7.177e-05  |  1.298e+04  |    3.114e+05   
 92.8% | 000206720 |    0.0274139  |          | 5.501e+04|          |            |            |  2.593e-02 | 1.158e-03 |   6.287e-05  |  1.244e+04  |    3.111e+05   
 93.1% | 000207360 |    0.0283891  | 3.770e+04| 5.098e+04|          |  2.480e-02 |  5.653e-03 |  6.331e-04 | 8.702e-04 |   1.257e-04  |  1.109e+04  |    3.107e+05   
 93.4% | 000208000 |    0.0269995  |          | 4.970e+04|          |            |            |  2.555e-02 | 1.078e-03 |   6.420e-05  |  1.073e+04  |    3.104e+05   
 93.7% | 000208640 |    0.0277461  | 3.268e+04| 4.585e+04|          |  2.430e-02 |  5.663e-03 |  5.381e-04 | 9.739e-04 |   6.457e-05  |  9.567e+03  |    3.100e+05   
 94.0% | 000209280 |    0.0267759  |          | 4.589e+04|          |            |            |  2.538e-02 | 1.070e-03 |   5.607e-05  |  9.052e+03  |    3.097e+05   
 94.3% | 000209920 |    0.0280032  | 3.651e+04| 4.729e+04|          |  2.477e-02 |  5.733e-03 |  5.362e-04 | 7.126e-04 |   9.182e-05  |  7.869e+03  |    3.093e+05   
 94.5% | 000210560 |    0.0264508  |          | 4.933e+04|          |            |            |  2.522e-02 | 9.042e-04 |   5.580e-05  |  7.538e+03  |    3.090e+05   
 94.8% | 000211200 |    0.0271953  | 3.136e+04| 4.752e+04|          |  2.403e-02 |  5.737e-03 |  4.462e-04 | 7.913e-04 |   5.154e-05  |  6.599e+03  |    3.087e+05   
 95.1% | 000211840 |    0.0262396  |          | 4.808e+04|          |            |            |  2.509e-02 | 8.356e-04 |   5.657e-05  |  6.121e+03  |    3.083e+05   
 95.4% | 000212480 |    0.0275544  | 2.944e+04| 4.322e+04|          |  2.457e-02 |  5.653e-03 |  4.456e-04 | 5.749e-04 |   9.176e-05  |  5.182e+03  |    3.080e+05   
 95.7% | 000213120 |    0.0260094  |          | 4.644e+04|          |            |            |  2.492e-02 | 7.408e-04 |   4.980e-05  |  4.844e+03  |    3.076e+05   
 96.0% | 000213760 |    0.0267234  | 2.649e+04| 4.060e+04|          |  2.384e-02 |  5.637e-03 |  3.665e-04 | 6.225e-04 |   5.590e-05  |  4.126e+03  |    3.073e+05   
 96.3% | 000214400 |    0.0258275  |          | 4.078e+04|          |            |            |  2.482e-02 | 7.029e-04 |   5.147e-05  |  3.701e+03  |    3.070e+05   
 96.6% | 000215040 |    0.0273185  | 2.662e+04| 3.512e+04|          |  2.454e-02 |  5.644e-03 |  3.657e-04 | 4.827e-04 |   6.835e-05  |  3.000e+03  |    3.066e+05   
 96.8% | 000215680 |    0.0257926  |          | 2.968e+04|          |            |            |  2.485e-02 | 6.181e-04 |   4.525e-05  |  2.690e+03  |    3.063e+05   
 97.1% | 000216320 |    0.0264340  | 2.413e+04| 3.625e+04|          |  2.378e-02 |  5.745e-03 |  2.751e-04 | 5.132e-04 |   4.859e-05  |  2.188e+03  |    3.060e+05   
 97.4% | 000216960 |    0.0255070  |          | 3.600e+04|          |            |            |  2.462e-02 | 5.847e-04 |   4.396e-05  |  1.857e+03  |    3.057e+05   
 97.7% | 000217600 |    0.0269184  | 2.542e+04| 3.059e+04|          |  2.447e-02 |  5.782e-03 |  2.735e-04 | 2.815e-04 |   5.627e-05  |  1.409e+03  |    3.053e+05   
 98.0% | 000218240 |    0.0252935  |          | 2.060e+04|          |            |            |  2.448e-02 | 4.926e-04 |   3.989e-05  |  1.168e+03  |    3.050e+05   
 98.3% | 000218880 |    0.0259856  | 9.139e+03| 1.503e+04|          |  2.359e-02 |  6.049e-03 |  1.944e-04 | 3.369e-04 |   3.762e-05  |  8.540e+02  |    3.047e+05   
 98.6% | 000219520 |    0.0250641  |          | 1.490e+04|          |            |            |  2.435e-02 | 4.161e-04 |   3.851e-05  |  6.344e+02  |    3.044e+05   
 98.9% | 000220160 |    0.0260770  | 1.026e+04| 1.050e+04|          |  2.387e-02 |  5.803e-03 |  1.945e-04 | 1.611e-04 |   3.221e-05  |  4.087e+02  |    3.040e+05   
 99.1% | 000220800 |    0.0244767  |          | 0.000e+00|          |            |            |  2.380e-02 | 3.956e-04 |   3.641e-05  |  2.641e+02  |    3.037e+05   
 99.4% | 000221440 |    0.0251649  | 0.000e+00| 0.000e+00|          |  2.321e-02 |  2.315e-02 |  1.026e-04 | 2.216e-04 |   2.411e-05  |  1.319e+02  |    3.034e+05   
 99.7% | 000222080 |    0.0232593  |          | 0.000e+00|          |            |            |  2.283e-02 | 1.766e-04 |   3.018e-05  |  5.257e+01  |    3.031e+05   
Final Score:    3.0054e+05 GFLOPS 
Residual value = 0.000060586198707 (0x3f0fc3bdefb00e1c)
Residual Check: PASSED 
