Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 78.4% | 000174720 |    0.0211057  |          | 6.701e+04|          |            |            |  1.754e-02 | 2.918e-03 |   1.601e-04  |  1.416e+05  |    4.213e+05   
 78.7% | 000175360 |    0.0292947  | 4.967e+04| 6.544e+04|          |  1.854e-02 |  6.899e-03 |  1.681e-03 | 3.811e-03 |   3.572e-03  |  9.933e+04  |    4.207e+05   
 79.0% | 000176000 |    0.0206467  |          | 6.729e+04|          |            |            |  1.723e-02 | 2.817e-03 |   1.515e-04  |  1.372e+05  |    4.204e+05   
 79.3% | 000176640 |    0.0281833  | 4.870e+04| 6.386e+04|          |  1.813e-02 |  5.814e-03 |  1.688e-03 | 3.010e-03 |   3.632e-03  |  9.778e+04  |    4.199e+05   
 79.6% | 000177280 |    0.0211060  |          | 6.788e+04|          |            |            |  1.773e-02 | 2.787e-03 |   1.439e-04  |  1.270e+05  |    4.195e+05   
 79.9% | 000177920 |    0.0279062  | 4.894e+04| 6.504e+04|          |  1.835e-02 |  6.705e-03 |  1.605e-03 | 3.233e-03 |   3.079e-03  |  9.338e+04  |    4.190e+05   
 80.2% | 000178560 |    0.0210963  |          | 6.697e+04|          |            |            |  1.781e-02 | 2.721e-03 |   1.203e-04  |  1.200e+05  |    4.186e+05   
 80.5% | 000179200 |    0.0273002  | 4.945e+04| 6.543e+04|          |  1.812e-02 |  5.801e-03 |  1.615e-03 | 2.939e-03 |   2.973e-03  |  9.011e+04  |    4.181e+05   
 80.7% | 000179840 |    0.0212913  |          | 6.773e+04|          |            |            |  1.804e-02 | 2.639e-03 |   1.287e-04  |  1.122e+05  |    4.178e+05   
 81.0% | 000180480 |    0.0272364  | 4.608e+04| 6.390e+04|          |  1.817e-02 |  6.647e-03 |  1.510e-03 | 3.242e-03 |   2.667e-03  |  8.513e+04  |    4.172e+05   
 81.3% | 000181120 |    0.0210146  |          | 6.240e+04|          |            |            |  1.786e-02 | 2.605e-03 |   1.111e-04  |  1.070e+05  |    4.169e+05   
 81.6% | 000181760 |    0.0267607  | 4.643e+04| 6.367e+04|          |  1.806e-02 |  5.775e-03 |  1.544e-03 | 2.891e-03 |   2.616e-03  |  8.151e+04  |    4.164e+05   
 81.9% | 000182400 |    0.0211947  |          | 6.440e+04|          |            |            |  1.812e-02 | 2.525e-03 |   1.207e-04  |  9.975e+04  |    4.160e+05   
 82.2% | 000183040 |    0.0266438  | 4.559e+04| 6.316e+04|          |  1.826e-02 |  6.638e-03 |  1.462e-03 | 3.049e-03 |   2.200e-03  |  7.687e+04  |    4.155e+05   
 82.5% | 000183680 |    0.0211708  |          | 6.386e+04|          |            |            |  1.819e-02 | 2.403e-03 |   1.148e-04  |  9.367e+04  |    4.151e+05   
 82.8% | 000184320 |    0.0259105  | 4.594e+04| 6.368e+04|          |  1.815e-02 |  5.782e-03 |  1.434e-03 | 2.484e-03 |   2.195e-03  |  7.406e+04  |    4.146e+05   
 83.0% | 000184960 |    0.0216599  |          | 6.370e+04|          |            |            |  1.874e-02 | 2.357e-03 |   1.266e-04  |  8.569e+04  |    4.142e+05   
 83.3% | 000185600 |    0.0257097  | 4.316e+04| 6.308e+04|          |  1.823e-02 |  6.676e-03 |  1.343e-03 | 2.603e-03 |   1.913e-03  |  6.979e+04  |    4.137e+05   
 83.6% | 000186240 |    0.0213504  |          | 6.210e+04|          |            |            |  1.864e-02 | 2.213e-03 |   1.058e-04  |  8.119e+04  |    4.133e+05   
 83.9% | 000186880 |    0.0251150  | 4.235e+04| 6.345e+04|          |  1.804e-02 |  5.759e-03 |  1.338e-03 | 2.352e-03 |   1.716e-03  |  6.664e+04  |    4.128e+05   
 84.2% | 000187520 |    0.0219335  |          | 6.305e+04|          |            |            |  1.916e-02 | 2.218e-03 |   9.456e-05  |  7.363e+04  |    4.124e+05   
 84.5% | 000188160 |    0.0251834  | 4.105e+04| 6.203e+04|          |  1.824e-02 |  6.693e-03 |  1.250e-03 | 2.640e-03 |   1.431e-03  |  6.184e+04  |    4.119e+05   
 84.8% | 000188800 |    0.0216888  |          | 6.069e+04|          |            |            |  1.884e-02 | 2.287e-03 |   1.063e-04  |  6.919e+04  |    4.115e+05   
 85.1% | 000189440 |    0.0244886  | 4.099e+04| 6.327e+04|          |  1.806e-02 |  5.845e-03 |  1.240e-03 | 2.193e-03 |   1.337e-03  |  5.901e+04  |    4.110e+05   
 85.3% | 000190080 |    0.0221142  |          | 6.032e+04|          |            |            |  1.931e-02 | 2.233e-03 |   1.068e-04  |  6.288e+04  |    4.105e+05   
 85.6% | 000190720 |    0.0243499  | 4.821e+04| 6.137e+04|          |  1.817e-02 |  6.697e-03 |  1.162e-03 | 2.311e-03 |   1.118e-03  |  5.491e+04  |    4.101e+05   
 85.9% | 000191360 |    0.0216772  |          | 6.039e+04|          |            |            |  1.899e-02 | 2.051e-03 |   1.041e-04  |  5.926e+04  |    4.096e+05   
 86.2% | 000192000 |    0.0238470  | 4.776e+04| 5.994e+04|          |  1.797e-02 |  5.800e-03 |  1.162e-03 | 1.993e-03 |   1.082e-03  |  5.172e+04  |    4.092e+05   
 86.5% | 000192640 |    0.0218164  |          | 5.813e+04|          |            |            |  1.938e-02 | 1.876e-03 |   9.265e-05  |  5.422e+04  |    4.087e+05   
 86.8% | 000193280 |    0.0237000  | 4.562e+04| 5.895e+04|          |  1.811e-02 |  6.671e-03 |  1.071e-03 | 2.098e-03 |   8.358e-04  |  4.783e+04  |    4.082e+05   
 87.1% | 000193920 |    0.0217121  |          | 5.800e+04|          |            |            |  1.936e-02 | 1.852e-03 |   8.900e-05  |  4.999e+04  |    4.078e+05   
 87.4% | 000194560 |    0.0229570  | 4.533e+04| 5.920e+04|          |  1.781e-02 |  5.674e-03 |  1.072e-03 | 1.707e-03 |   7.883e-04  |  4.523e+04  |    4.074e+05   
 87.6% | 000195200 |    0.0220617  |          | 5.845e+04|          |            |            |  1.974e-02 | 1.766e-03 |   9.861e-05  |  4.497e+04  |    4.069e+05   
 87.9% | 000195840 |    0.0230642  | 4.459e+04| 5.856e+04|          |  1.802e-02 |  6.680e-03 |  9.848e-04 | 1.967e-03 |   5.293e-04  |  4.106e+04  |    4.064e+05   
 88.2% | 000196480 |    0.0216609  |          | 5.755e+04|          |            |            |  1.947e-02 | 1.673e-03 |   9.143e-05  |  4.169e+04  |    4.060e+05   
 88.5% | 000197120 |    0.0224650  | 4.452e+04| 5.794e+04|          |  1.777e-02 |  5.732e-03 |  9.883e-04 | 1.614e-03 |   4.975e-04  |  3.828e+04  |    4.056e+05   
 88.8% | 000197760 |    0.0219187  |          | 5.578e+04|          |            |            |  1.977e-02 | 1.557e-03 |   7.623e-05  |  3.732e+04  |    4.051e+05   
 89.1% | 000198400 |    0.0223419  | 4.232e+04| 5.563e+04|          |  1.793e-02 |  6.706e-03 |  9.230e-04 | 1.633e-03 |   2.800e-04  |  3.478e+04  |    4.047e+05   
 89.4% | 000199040 |    0.0218799  |          | 5.728e+04|          |            |            |  1.979e-02 | 1.579e-03 |   6.390e-05  |  3.370e+04  |    4.042e+05   
 89.7% | 000199680 |    0.0219537  | 4.255e+04| 6.011e+04|          |  1.782e-02 |  5.760e-03 |  8.945e-04 | 1.492e-03 |   1.636e-04  |  3.182e+04  |    4.038e+05   
 89.9% | 000200320 |    0.0219789  |          | 6.103e+04|          |            |            |  1.996e-02 | 1.466e-03 |   6.688e-05  |  3.006e+04  |    4.033e+05   
 90.2% | 000200960 |    0.0219274  | 4.216e+04| 5.773e+04|          |  1.796e-02 |  6.742e-03 |  8.166e-04 | 1.535e-03 |   6.817e-05  |  2.846e+04  |    4.029e+05   
 90.5% | 000201600 |    0.0217060  |          | 5.594e+04|          |            |            |  1.982e-02 | 1.378e-03 |   6.415e-05  |  2.711e+04  |    4.024e+05   
 90.8% | 000202240 |    0.0215323  | 3.895e+04| 5.770e+04|          |  1.782e-02 |  5.744e-03 |  8.150e-04 | 1.193e-03 |   1.212e-04  |  2.572e+04  |    4.020e+05   
 91.1% | 000202880 |    0.0222077  |          | 6.026e+04|          |            |            |  2.035e-02 | 1.309e-03 |   5.720e-05  |  2.343e+04  |    4.015e+05   
 91.4% | 000203520 |    0.0221380  | 3.987e+04| 5.702e+04|          |  1.854e-02 |  6.967e-03 |  7.228e-04 | 1.253e-03 |   6.508e-05  |  2.203e+04  |    4.010e+05   
 91.7% | 000204160 |    0.0216294  |          | 5.701e+04|          |            |            |  1.987e-02 | 1.230e-03 |   5.809e-05  |  2.110e+04  |    4.006e+05   
 92.0% | 000204800 |    0.0210254  | 4.142e+04| 5.776e+04|          |  1.765e-02 |  5.696e-03 |  7.264e-04 | 9.915e-04 |   1.105e-04  |  2.026e+04  |    4.002e+05   
 92.2% | 000205440 |    0.0215660  |          | 5.495e+04|          |            |            |  1.971e-02 | 1.295e-03 |   5.162e-05  |  1.839e+04  |    3.997e+05   
 92.5% | 000206080 |    0.0212439  | 3.735e+04| 5.509e+04|          |  1.779e-02 |  6.616e-03 |  6.389e-04 | 1.104e-03 |   1.423e-04  |  1.733e+04  |    3.993e+05   
 92.8% | 000206720 |    0.0211998  |          | 5.482e+04|          |            |            |  1.955e-02 | 1.126e-03 |   5.156e-05  |  1.608e+04  |    3.988e+05   
 93.1% | 000207360 |    0.0206065  | 4.399e+04| 5.649e+04|          |  1.741e-02 |  5.806e-03 |  6.449e-04 | 8.752e-04 |   9.850e-05  |  1.527e+04  |    3.984e+05   
 93.4% | 000208000 |    0.0209824  |          | 5.445e+04|          |            |            |  1.934e-02 | 1.054e-03 |   4.939e-05  |  1.380e+04  |    3.980e+05   
 93.7% | 000208640 |    0.0205904  | 3.507e+04| 5.278e+04|          |  1.751e-02 |  6.349e-03 |  5.488e-04 | 9.614e-04 |   5.409e-05  |  1.289e+04  |    3.975e+05   
 94.0% | 000209280 |    0.0207587  |          | 5.242e+04|          |            |            |  1.922e-02 | 1.013e-03 |   4.216e-05  |  1.168e+04  |    3.971e+05   
 94.3% | 000209920 |    0.0202910  | 3.311e+04| 5.093e+04|          |  1.738e-02 |  5.774e-03 |  5.459e-04 | 7.143e-04 |   8.404e-05  |  1.086e+04  |    3.967e+05   
 94.5% | 000210560 |    0.0207794  |          | 5.308e+04|          |            |            |  1.945e-02 | 8.709e-04 |   4.081e-05  |  9.596e+03  |    3.963e+05   
 94.8% | 000211200 |    0.0203640  | 3.833e+04| 5.424e+04|          |  1.756e-02 |  6.496e-03 |  4.456e-04 | 8.050e-04 |   4.434e-05  |  8.813e+03  |    3.958e+05   
 95.1% | 000211840 |    0.0203395  |          | 5.517e+04|          |            |            |  1.907e-02 | 7.784e-04 |   4.627e-05  |  7.896e+03  |    3.954e+05   
 95.4% | 000212480 |    0.0198748  | 3.970e+04| 5.309e+04|          |  1.728e-02 |  5.737e-03 |  4.532e-04 | 5.763e-04 |   7.225e-05  |  7.184e+03  |    3.950e+05   
 95.7% | 000213120 |    0.0202285  |          | 4.944e+04|          |            |            |  1.898e-02 | 6.803e-04 |   3.843e-05  |  6.229e+03  |    3.946e+05   
 96.0% | 000213760 |    0.0199495  | 2.962e+04| 4.981e+04|          |  1.737e-02 |  6.355e-03 |  3.694e-04 | 6.795e-04 |   4.520e-05  |  5.527e+03  |    3.942e+05   
 96.3% | 000214400 |    0.0199309  |          | 5.046e+04|          |            |            |  1.884e-02 | 6.546e-04 |   3.558e-05  |  4.796e+03  |    3.937e+05   
 96.6% | 000215040 |    0.0195299  | 3.129e+04| 4.855e+04|          |  1.714e-02 |  5.699e-03 |  3.688e-04 | 4.652e-04 |   5.330e-05  |  4.197e+03  |    3.933e+05   
 96.8% | 000215680 |    0.0199652  |          | 3.637e+04|          |            |            |  1.892e-02 | 5.601e-04 |   3.312e-05  |  3.475e+03  |    3.929e+05   
 97.1% | 000216320 |    0.0197294  | 3.045e+04| 4.254e+04|          |  1.743e-02 |  6.448e-03 |  2.768e-04 | 5.184e-04 |   3.640e-05  |  2.932e+03  |    3.925e+05   
 97.4% | 000216960 |    0.0197429  |          | 4.344e+04|          |            |            |  1.875e-02 | 5.021e-04 |   3.116e-05  |  2.399e+03  |    3.921e+05   
 97.7% | 000217600 |    0.0193132  | 3.222e+04| 3.881e+04|          |  1.722e-02 |  5.800e-03 |  2.789e-04 | 2.868e-04 |   4.293e-05  |  1.963e+03  |    3.917e+05   
 98.0% | 000218240 |    0.0196728  |          | 2.508e+04|          |            |            |  1.869e-02 | 4.327e-04 |   2.696e-05  |  1.501e+03  |    3.913e+05   
 98.3% | 000218880 |    0.0193639  | 1.876e+04| 3.192e+04|          |  1.735e-02 |  6.584e-03 |  1.979e-04 | 2.961e-04 |   3.156e-05  |  1.146e+03  |    3.909e+05   
 98.6% | 000219520 |    0.0192808  |          | 3.239e+04|          |            |            |  1.846e-02 | 3.474e-04 |   2.557e-05  |  8.247e+02  |    3.905e+05   
 98.9% | 000220160 |    0.0188261  | 1.926e+04| 2.294e+04|          |  1.699e-02 |  5.891e-03 |  1.958e-04 | 1.598e-04 |   3.292e-05  |  5.662e+02  |    3.901e+05   
 99.1% | 000220800 |    0.0189532  |          | 0.000e+00|          |            |            |  1.818e-02 | 3.366e-04 |   2.750e-05  |  3.411e+02  |    3.897e+05   
 99.4% | 000221440 |    0.0188026  | 0.000e+00| 0.000e+00|          |  1.717e-02 |  1.668e-02 |  1.045e-04 | 2.017e-04 |   2.741e-05  |  1.765e+02  |    3.893e+05   
 99.7% | 000222080 |    0.0166683  |          | 0.000e+00|          |            |            |  1.610e-02 | 1.431e-04 |   2.785e-05  |  7.336e+01  |    3.890e+05   
Final Score:    3.8679e+05 GFLOPS 
Residual value = 0.000060586198707 (0x3f0fc3bdefb00e1c)
Residual Check: PASSED 
