Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 58.8% | 000261760 |    0.0733379  |          | 8.391e+04| 7.481e+04|            |            |  2.618e-02 | 1.775e-02 |   2.869e-02  |  5.909e+05  |    5.646e+05   
 58.9% | 000262400 |    0.0950113  | 5.339e+04| 8.190e+04| 7.359e+04|  2.345e-02 |  7.000e-03 |  6.820e-03 | 1.250e-02 |   4.970e-02  |  4.529e+05  |    5.645e+05   
 59.1% | 000263040 |    0.0735388  |          | 8.307e+04| 7.319e+04|            |            |  2.659e-02 | 1.834e-02 |   2.791e-02  |  5.811e+05  |    5.645e+05   
 59.2% | 000263680 |    0.0946234  | 5.333e+04| 8.223e+04| 7.166e+04|  2.300e-02 |  4.957e-03 |  6.718e-03 | 1.251e-02 |   4.986e-02  |  4.485e+05  |    5.644e+05   
 59.3% | 000264320 |    0.0724631  |          | 8.288e+04| 7.001e+04|            |            |  2.894e-02 | 1.650e-02 |   2.626e-02  |  5.815e+05  |    5.644e+05   
 59.5% | 000264960 |    0.0935263  | 5.732e+04| 8.178e+04| 7.042e+04|  2.329e-02 |  6.768e-03 |  6.501e-03 | 1.292e-02 |   4.828e-02  |  4.474e+05  |    5.643e+05   
 59.6% | 000265600 |    0.0731027  |          | 8.326e+04| 7.192e+04|            |            |  3.290e-02 | 1.960e-02 |   1.993e-02  |  5.683e+05  |    5.643e+05   
 59.8% | 000266240 |    0.0937994  | 5.297e+04| 8.170e+04| 7.224e+04|  2.411e-02 |  5.027e-03 |  6.519e-03 | 1.159e-02 |   4.908e-02  |  4.398e+05  |    5.642e+05   
 59.9% | 000266880 |    0.0714958  |          | 8.301e+04| 7.176e+04|            |            |  3.151e-02 | 1.827e-02 |   2.102e-02  |  5.729e+05  |    5.642e+05   
 60.1% | 000267520 |    0.0921918  | 5.276e+04| 8.203e+04| 7.165e+04|  2.442e-02 |  8.093e-03 |  6.575e-03 | 1.332e-02 |   4.537e-02  |  4.411e+05  |    5.641e+05   
 60.2% | 000268160 |    0.0701999  |          | 8.250e+04| 6.905e+04|            |            |  3.116e-02 | 1.653e-02 |   2.186e-02  |  5.751e+05  |    5.641e+05   
 60.3% | 000268800 |    0.0909041  | 5.730e+04| 8.194e+04| 7.254e+04|  2.323e-02 |  4.854e-03 |  6.551e-03 | 1.089e-02 |   4.767e-02  |  4.409e+05  |    5.640e+05   
 60.5% | 000269440 |    0.0679971  |          | 8.267e+04| 7.101e+04|            |            |  3.138e-02 | 1.571e-02 |   2.022e-02  |  5.852e+05  |    5.640e+05   
 60.6% | 000270080 |    0.0900100  | 5.307e+04| 8.159e+04| 6.879e+04|  2.324e-02 |  7.084e-03 |  6.261e-03 | 1.259e-02 |   4.534e-02  |  4.389e+05  |    5.639e+05   
 60.8% | 000270720 |    0.0699302  |          | 8.302e+04| 7.009e+04|            |            |  3.294e-02 | 1.919e-02 |   1.708e-02  |  5.608e+05  |    5.639e+05   
 60.9% | 000271360 |    0.0893009  | 5.286e+04| 8.162e+04| 7.135e+04|  2.325e-02 |  5.250e-03 |  6.271e-03 | 1.078e-02 |   4.646e-02  |  4.360e+05  |    5.637e+05   
 61.1% | 000272000 |    0.0668403  |          | 8.281e+04| 7.220e+04|            |            |  3.211e-02 | 1.508e-02 |   1.891e-02  |  5.782e+05  |    5.638e+05   
 61.2% | 000272640 |    0.0879041  | 5.655e+04| 8.155e+04| 7.284e+04|  2.384e-02 |  7.627e-03 |  6.175e-03 | 1.183e-02 |   4.354e-02  |  4.364e+05  |    5.636e+05   
 61.4% | 000273280 |    0.0660420  |          | 8.157e+04| 7.195e+04|            |            |  3.287e-02 | 1.595e-02 |   1.657e-02  |  5.766e+05  |    5.637e+05   
 61.5% | 000273920 |    0.0871044  | 5.844e+04| 8.183e+04| 7.225e+04|  2.309e-02 |  4.942e-03 |  6.313e-03 | 1.042e-02 |   4.477e-02  |  4.339e+05  |    5.635e+05   
 61.6% | 000274560 |    0.0644363  |          | 8.339e+04| 7.216e+04|            |            |  3.322e-02 | 1.576e-02 |   1.475e-02  |  5.822e+05  |    5.635e+05   
 61.8% | 000275200 |    0.0858764  | 5.513e+04| 8.178e+04| 6.975e+04|  2.339e-02 |  7.342e-03 |  6.244e-03 | 1.180e-02 |   4.194e-02  |  4.336e+05  |    5.634e+05   
 61.9% | 000275840 |    0.0644932  |          | 8.299e+04| 6.899e+04|            |            |  3.309e-02 | 1.672e-02 |   1.403e-02  |  5.730e+05  |    5.634e+05   
 62.1% | 000276480 |    0.0850508  | 5.769e+04| 8.152e+04| 7.240e+04|  2.285e-02 |  4.841e-03 |  6.277e-03 | 9.910e-03 |   4.352e-02  |  4.313e+05  |    5.633e+05   
 62.2% | 000277120 |    0.0619171  |          | 8.269e+04| 7.066e+04|            |            |  3.300e-02 | 1.317e-02 |   1.510e-02  |  5.879e+05  |    5.633e+05   
 62.4% | 000277760 |    0.0841974  | 5.925e+04| 8.120e+04| 7.074e+04|  2.334e-02 |  7.060e-03 |  7.000e-03 | 1.165e-02 |   3.966e-02  |  4.291e+05  |    5.632e+05   
 62.5% | 000278400 |    0.0631768  |          | 8.281e+04| 6.831e+04|            |            |  3.376e-02 | 1.708e-02 |   1.170e-02  |  5.675e+05  |    5.632e+05   
 62.6% | 000279040 |    0.0835038  | 5.684e+04| 8.134e+04| 7.084e+04|  2.281e-02 |  4.928e-03 |  6.908e-03 | 9.869e-03 |   4.143e-02  |  4.261e+05  |    5.631e+05   
 62.8% | 000279680 |    0.0598243  |          | 8.219e+04| 6.914e+04|            |            |  3.225e-02 | 1.302e-02 |   1.390e-02  |  5.902e+05  |    5.631e+05   
 62.9% | 000280320 |    0.0820143  | 6.030e+04| 8.144e+04| 7.146e+04|  2.339e-02 |  6.960e-03 |  6.560e-03 | 1.174e-02 |   3.783e-02  |  4.272e+05  |    5.630e+05   
 63.1% | 000280960 |    0.0611203  |          | 8.462e+04| 6.915e+04|            |            |  3.517e-02 | 1.910e-02 |   6.128e-03  |  5.688e+05  |    5.630e+05   
 63.2% | 000281600 |    0.0820894  | 5.389e+04| 8.148e+04| 6.999e+04|  2.308e-02 |  5.326e-03 |  8.439e-03 | 9.592e-03 |   3.856e-02  |  4.202e+05  |    5.629e+05   
 63.4% | 000282240 |    0.0575891  |          | 8.400e+04| 6.868e+04|            |            |  3.372e-02 | 1.205e-02 |   1.111e-02  |  5.943e+05  |    5.629e+05   
 63.5% | 000282880 |    0.0814814  | 5.607e+04| 8.118e+04| 6.485e+04|  2.336e-02 |  7.096e-03 |  8.856e-03 | 1.138e-02 |   3.516e-02  |  4.168e+05  |    5.628e+05   
 63.6% | 000283520 |    0.0569931  |          | 8.662e+04| 6.829e+04|            |            |  3.514e-02 | 1.609e-02 |   5.057e-03  |  5.912e+05  |    5.628e+05   
 63.8% | 000284160 |    0.0803033  | 5.828e+04| 8.137e+04| 6.940e+04|  2.310e-02 |  4.866e-03 |  9.555e-03 | 1.067e-02 |   3.445e-02  |  4.163e+05  |    5.627e+05   
 63.9% | 000284800 |    0.0565967  |          | 8.294e+04| 6.890e+04|            |            |  3.765e-02 | 1.308e-02 |   5.135e-03  |  5.859e+05  |    5.627e+05   
 64.1% | 000285440 |    0.0791653  | 6.022e+04| 8.134e+04| 6.678e+04|  2.331e-02 |  7.106e-03 |  1.265e-02 | 1.104e-02 |   2.963e-02  |  4.156e+05  |    5.626e+05   
 64.2% | 000286080 |    0.0567804  |          | 8.442e+04| 6.659e+04|            |            |  3.897e-02 | 1.621e-02 |   9.025e-04  |  5.748e+05  |    5.626e+05   
 64.4% | 000286720 |    0.0784970  | 5.671e+04| 8.119e+04| 6.804e+04|  2.292e-02 |  4.997e-03 |  1.242e-02 | 1.109e-02 |   2.957e-02  |  4.124e+05  |    5.625e+05   
 64.5% | 000287360 |    0.0550210  |          | 8.466e+04| 6.264e+04|            |            |  3.906e-02 | 1.406e-02 |   1.232e-03  |  5.837e+05  |    5.625e+05   
 64.7% | 000288000 |    0.0779161  | 5.794e+04| 8.162e+04| 6.819e+04|  2.292e-02 |  6.722e-03 |  1.440e-02 | 1.230e-02 |   2.581e-02  |  4.089e+05  |    5.624e+05   
 64.8% | 000288640 |    0.0544454  |          | 8.279e+04| 6.630e+04|            |            |  4.173e-02 | 1.071e-02 |   1.303e-03  |  5.804e+05  |    5.624e+05   
 64.9% | 000289280 |    0.0771834  | 5.443e+04| 8.145e+04| 6.262e+04|  2.270e-02 |  5.305e-03 |  1.686e-02 | 1.053e-02 |   2.458e-02  |  4.061e+05  |    5.623e+05   
 65.1% | 000289920 |    0.0544327  |          | 8.315e+04| 6.379e+04|            |            |  4.244e-02 | 1.020e-02 |   1.088e-03  |  5.711e+05  |    5.623e+05   
 65.2% | 000290560 |    0.0762212  | 6.066e+04| 8.084e+04| 6.090e+04|  2.289e-02 |  7.349e-03 |  1.718e-02 | 1.043e-02 |   2.318e-02  |  4.045e+05  |    5.622e+05   
 65.4% | 000291200 |    0.0544390  |          | 8.316e+04| 6.192e+04|            |            |  4.331e-02 | 1.004e-02 |   4.107e-04  |  5.617e+05  |    5.622e+05   
 65.5% | 000291840 |    0.0748210  | 6.260e+04| 8.117e+04| 6.523e+04|  2.206e-02 |  4.821e-03 |  1.726e-02 | 9.829e-03 |   2.305e-02  |  4.053e+05  |    5.620e+05   
 65.7% | 000292480 |    0.0543973  |          | 8.316e+04| 6.436e+04|            |            |  4.339e-02 | 1.027e-02 |   2.310e-05  |  5.528e+05  |    5.620e+05   
 65.8% | 000293120 |    0.0753461  | 5.701e+04| 8.086e+04| 6.687e+04|  2.209e-02 |  6.683e-03 |  1.734e-02 | 1.124e-02 |   2.222e-02  |  3.958e+05  |    5.619e+05   
 65.9% | 000293760 |    0.0517826  |          | 8.286e+04| 6.409e+04|            |            |  4.163e-02 | 9.423e-03 |   2.339e-05  |  5.711e+05  |    5.619e+05   
 66.1% | 000294400 |    0.0734789  | 5.838e+04| 8.129e+04| 6.144e+04|  2.219e-02 |  5.150e-03 |  1.698e-02 | 9.215e-03 |   2.263e-02  |  3.991e+05  |    5.618e+05   
 66.2% | 000295040 |    0.0531354  |          | 8.206e+04| 6.350e+04|            |            |  4.281e-02 | 9.578e-03 |   2.247e-05  |  5.472e+05  |    5.618e+05   
 66.4% | 000295680 |    0.0741990  | 5.223e+04| 8.138e+04| 6.011e+04|  2.194e-02 |  6.580e-03 |  1.759e-02 | 1.091e-02 |   2.133e-02  |  3.886e+05  |    5.617e+05   
 66.5% | 000296320 |    0.0514375  |          | 8.246e+04| 6.270e+04|            |            |  4.163e-02 | 9.059e-03 |   9.532e-05  |  5.557e+05  |    5.617e+05   
 66.7% | 000296960 |    0.0733639  | 5.458e+04| 8.082e+04| 6.432e+04|  2.196e-02 |  5.007e-03 |  1.693e-02 | 9.362e-03 |   2.246e-02  |  3.863e+05  |    5.615e+05   
 66.8% | 000297600 |    0.0515222  |          | 8.327e+04| 6.288e+04|            |            |  4.161e-02 | 9.232e-03 |   2.307e-05  |  5.454e+05  |    5.615e+05   
 67.0% | 000298240 |    0.0735160  | 5.220e+04| 8.109e+04| 6.046e+04|  2.184e-02 |  6.612e-03 |  1.601e-02 | 1.082e-02 |   2.234e-02  |  3.789e+05  |    5.614e+05   
 67.1% | 000298880 |    0.0499105  |          | 8.207e+04| 6.269e+04|            |            |  4.033e-02 | 8.901e-03 |   2.349e-05  |  5.533e+05  |    5.614e+05   
 67.2% | 000299520 |    0.0719645  | 5.515e+04| 8.118e+04| 6.075e+04|  2.183e-02 |  4.962e-03 |  1.641e-02 | 8.810e-03 |   2.255e-02  |  3.804e+05  |    5.613e+05   
 67.4% | 000300160 |    0.0502321  |          | 8.291e+04| 6.153e+04|            |            |  4.068e-02 | 8.839e-03 |   2.326e-05  |  5.402e+05  |    5.612e+05   
 67.5% | 000300800 |    0.0720251  | 5.007e+04| 8.092e+04| 5.798e+04|  2.148e-02 |  6.302e-03 |  1.625e-02 | 1.011e-02 |   2.160e-02  |  3.734e+05  |    5.611e+05   
 67.7% | 000301440 |    0.0499970  |          | 8.180e+04| 5.922e+04|            |            |  4.013e-02 | 9.126e-03 |   2.295e-05  |  5.332e+05  |    5.611e+05   
 67.8% | 000302080 |    0.0717666  | 5.158e+04| 8.084e+04| 5.542e+04|  2.134e-02 |  4.487e-03 |  1.652e-02 | 9.411e-03 |   2.197e-02  |  3.682e+05  |    5.610e+05   
 68.0% | 000302720 |    0.0499582  |          | 8.226e+04| 5.726e+04|            |            |  4.080e-02 | 8.447e-03 |   2.354e-05  |  5.242e+05  |    5.609e+05   
 68.1% | 000303360 |    0.0728909  | 5.207e+04| 8.072e+04| 5.609e+04|  2.244e-02 |  7.229e-03 |  1.518e-02 | 1.050e-02 |   2.225e-02  |  3.561e+05  |    5.608e+05   
 68.2% | 000304000 |    0.0487883  |          | 8.174e+04| 5.418e+04|            |            |  3.950e-02 | 8.580e-03 |   2.315e-05  |  5.272e+05  |    5.608e+05   
 68.4% | 000304640 |    0.0707967  | 5.204e+04| 8.057e+04| 5.484e+04|  2.141e-02 |  4.473e-03 |  1.611e-02 | 8.773e-03 |   2.204e-02  |  3.601e+05  |    5.606e+05   
 68.5% | 000305280 |    0.0498416  |          | 8.171e+04| 5.438e+04|            |            |  4.048e-02 | 8.610e-03 |   2.332e-05  |  5.068e+05  |    5.606e+05   
 68.7% | 000305920 |    0.0708242  | 5.202e+04| 8.070e+04| 5.368e+04|  2.129e-02 |  6.025e-03 |  1.578e-02 | 1.021e-02 |   2.118e-02  |  3.534e+05  |    5.605e+05   
 68.8% | 000306560 |    0.0489390  |          | 8.147e+04| 5.445e+04|            |            |  3.975e-02 | 8.463e-03 |   2.244e-05  |  5.068e+05  |    5.604e+05   
 69.0% | 000307200 |    0.0697225  | 5.235e+04| 8.105e+04| 5.131e+04|  2.132e-02 |  4.321e-03 |  1.550e-02 | 8.589e-03 |   2.185e-02  |  3.525e+05  |    5.603e+05   
 69.1% | 000307840 |    0.0491988  |          | 8.172e+04| 5.457e+04|            |            |  3.982e-02 | 8.689e-03 |   2.213e-05  |  4.949e+05  |    5.603e+05   
 69.3% | 000308480 |    0.0701343  | 5.393e+04| 8.040e+04| 5.335e+04|  2.115e-02 |  6.124e-03 |  1.519e-02 | 9.836e-03 |   2.142e-02  |  3.439e+05  |    5.601e+05   
 69.4% | 000309120 |    0.0480104  |          | 8.089e+04| 5.162e+04|            |            |  3.889e-02 | 8.379e-03 |   2.267e-05  |  4.978e+05  |    5.601e+05   
 69.5% | 000309760 |    0.0684695  | 5.366e+04| 8.065e+04| 4.388e+04|  2.097e-02 |  4.362e-03 |  1.530e-02 | 8.117e-03 |   2.154e-02  |  3.458e+05  |    5.599e+05   
 69.7% | 000310400 |    0.0479779  |          | 8.078e+04| 4.689e+04|            |            |  3.896e-02 | 8.326e-03 |   2.315e-05  |  4.888e+05  |    5.599e+05   
 69.8% | 000311040 |    0.0686762  | 5.454e+04| 8.098e+04| 6.543e+02|  2.096e-02 |  5.877e-03 |  1.495e-02 | 9.336e-03 |   2.064e-02  |  3.383e+05  |    5.598e+05   
 70.0% | 000311680 |    0.0473771  |          | 8.062e+04| 7.417e+02|            |            |  3.866e-02 | 7.965e-03 |   4.436e-05  |  4.857e+05  |    5.597e+05   
 70.1% | 000312320 |    0.0710382  | 5.395e+04| 7.211e+04|          |  2.105e-02 |  4.323e-03 |  1.439e-02 | 7.367e-03 |   2.619e-02  |  3.208e+05  |    5.596e+05   
 70.3% | 000312960 |    0.0484303  |          | 7.310e+04|          |            |            |  3.505e-02 | 8.054e-03 |   4.869e-03  |  4.661e+05  |    5.595e+05   
 70.4% | 000313600 |    0.0713238  | 5.176e+04| 7.232e+04|          |  2.089e-02 |  6.057e-03 |  8.859e-03 | 9.303e-03 |   3.023e-02  |  3.135e+05  |    5.593e+05   
 70.5% | 000314240 |    0.0482426  |          | 7.187e+04|          |            |            |  2.891e-02 | 7.926e-03 |   1.094e-02  |  4.589e+05  |    5.593e+05   
 70.7% | 000314880 |    0.0692570  | 5.232e+04| 7.165e+04|          |  2.042e-02 |  4.683e-03 |  6.086e-03 | 7.606e-03 |   3.310e-02  |  3.166e+05  |    5.591e+05   
 70.8% | 000315520 |    0.0474299  |          | 7.251e+04|          |            |            |  3.089e-02 | 8.407e-03 |   7.659e-03  |  4.578e+05  |    5.591e+05   
 71.0% | 000316160 |    0.0694621  | 5.116e+04| 7.120e+04|          |  2.080e-02 |  5.725e-03 |  8.110e-03 | 8.534e-03 |   2.998e-02  |  3.095e+05  |    5.589e+05   
 71.1% | 000316800 |    0.0469886  |          | 7.176e+04|          |            |            |  3.155e-02 | 8.117e-03 |   6.828e-03  |  4.530e+05  |    5.589e+05   
 71.3% | 000317440 |    0.0683892  | 5.142e+04| 7.165e+04|          |  2.120e-02 |  4.539e-03 |  8.626e-03 | 7.330e-03 |   2.917e-02  |  3.082e+05  |    5.587e+05   
 71.4% | 000318080 |    0.0458711  |          | 7.143e+04|          |            |            |  3.347e-02 | 7.594e-03 |   4.302e-03  |  4.549e+05  |    5.587e+05   
 71.6% | 000318720 |    0.0678830  | 5.013e+04| 7.164e+04|          |  2.114e-02 |  6.291e-03 |  1.062e-02 | 8.167e-03 |   2.590e-02  |  3.043e+05  |    5.585e+05   
 71.7% | 000319360 |    0.0452137  |          | 7.183e+04|          |            |            |  3.531e-02 | 7.817e-03 |   1.647e-03  |  4.523e+05  |    5.584e+05   
 71.8% | 000320000 |    0.0663193  | 5.031e+04| 7.242e+04|          |  2.093e-02 |  4.459e-03 |  1.236e-02 | 7.420e-03 |   2.354e-02  |  3.052e+05  |    5.583e+05   
 72.0% | 000320640 |    0.0457907  |          | 7.221e+04|          |            |            |  3.749e-02 | 7.379e-03 |   4.558e-04  |  4.376e+05  |    5.582e+05   
 72.1% | 000321280 |    0.0658773  | 5.569e+04| 7.147e+04|          |  2.098e-02 |  6.098e-03 |  1.318e-02 | 7.878e-03 |   2.185e-02  |  3.011e+05  |    5.581e+05   
 72.3% | 000321920 |    0.0457114  |          | 7.203e+04|          |            |            |  3.770e-02 | 7.214e-03 |   3.603e-04  |  4.294e+05  |    5.580e+05   
 72.4% | 000322560 |    0.0646555  | 5.575e+04| 7.195e+04|          |  2.102e-02 |  4.457e-03 |  1.282e-02 | 6.976e-03 |   2.181e-02  |  3.005e+05  |    5.578e+05   
 72.6% | 000323200 |    0.0456104  |          | 7.249e+04|          |            |            |  3.699e-02 | 7.835e-03 |   3.340e-04  |  4.215e+05  |    5.578e+05   
 72.7% | 000323840 |    0.0641463  | 5.495e+04| 7.135e+04|          |  2.092e-02 |  6.123e-03 |  1.183e-02 | 7.505e-03 |   2.189e-02  |  2.966e+05  |    5.576e+05   
 72.8% | 000324480 |    0.0440974  |          | 7.120e+04|          |            |            |  3.578e-02 | 7.475e-03 |   3.604e-04  |  4.269e+05  |    5.576e+05   
 73.0% | 000325120 |    0.0626209  | 5.489e+04| 7.213e+04|          |  2.071e-02 |  4.356e-03 |  1.168e-02 | 6.720e-03 |   2.152e-02  |  2.975e+05  |    5.574e+05   
 73.1% | 000325760 |    0.0448175  |          | 7.177e+04|          |            |            |  3.691e-02 | 7.087e-03 |   3.489e-04  |  4.113e+05  |    5.573e+05   
 73.3% | 000326400 |    0.0630095  | 5.383e+04| 7.392e+04|          |  2.086e-02 |  6.116e-03 |  1.039e-02 | 8.994e-03 |   2.072e-02  |  2.894e+05  |    5.572e+05   
 73.4% | 000327040 |    0.0426742  |          | 7.436e+04|          |            |            |  3.429e-02 | 7.595e-03 |   3.509e-04  |  4.228e+05  |    5.571e+05   
 73.6% | 000327680 |    0.0605674  | 5.369e+04| 7.452e+04|          |  2.065e-02 |  4.465e-03 |  9.573e-03 | 6.939e-03 |   2.140e-02  |  2.947e+05  |    5.570e+05   
 73.7% | 000328320 |    0.0414873  |          | 7.417e+04|          |            |            |  3.389e-02 | 6.816e-03 |   3.205e-04  |  4.255e+05  |    5.569e+05   
 73.9% | 000328960 |    0.0603742  | 5.441e+04| 7.329e+04|          |  2.063e-02 |  6.046e-03 |  8.865e-03 | 7.689e-03 |   2.123e-02  |  2.892e+05  |    5.568e+05   
 74.0% | 000329600 |    0.0410862  |          | 7.429e+04|          |            |            |  3.310e-02 | 7.217e-03 |   3.103e-04  |  4.204e+05  |    5.567e+05   
 74.1% | 000330240 |    0.0588234  | 5.420e+04| 7.326e+04|          |  2.045e-02 |  4.440e-03 |  8.342e-03 | 6.452e-03 |   2.161e-02  |  2.904e+05  |    5.566e+05   
 74.3% | 000330880 |    0.0395607  |          | 7.495e+04|          |            |            |  3.197e-02 | 6.816e-03 |   3.310e-04  |  4.270e+05  |    5.565e+05   
 74.4% | 000331520 |    0.0587380  | 5.375e+04| 7.323e+04|          |  2.039e-02 |  5.880e-03 |  8.025e-03 | 7.411e-03 |   2.093e-02  |  2.844e+05  |    5.564e+05   
 74.6% | 000332160 |    0.0390328  |          | 7.423e+04|          |            |            |  3.145e-02 | 6.774e-03 |   3.479e-04  |  4.232e+05  |    5.563e+05   
 74.7% | 000332800 |    0.0576339  | 5.313e+04| 7.351e+04|          |  2.053e-02 |  4.425e-03 |  7.120e-03 | 6.335e-03 |   2.165e-02  |  2.834e+05  |    5.562e+05   
 74.9% | 000333440 |    0.0390734  |          | 7.308e+04|          |            |            |  3.089e-02 | 7.367e-03 |   3.765e-04  |  4.133e+05  |    5.561e+05   
 75.0% | 000334080 |    0.0573756  | 5.193e+04| 7.329e+04|          |  2.052e-02 |  5.956e-03 |  6.063e-03 | 7.242e-03 |   2.158e-02  |  2.782e+05  |    5.560e+05   
 75.1% | 000334720 |    0.0382406  |          | 7.280e+04|          |            |            |  3.047e-02 | 7.005e-03 |   2.979e-04  |  4.127e+05  |    5.559e+05   
 75.3% | 000335360 |    0.0562530  | 5.205e+04| 7.312e+04|          |  2.059e-02 |  4.534e-03 |  5.851e-03 | 6.208e-03 |   2.162e-02  |  2.773e+05  |    5.558e+05   
 75.4% | 000336000 |    0.0374619  |          | 7.350e+04|          |            |            |  2.995e-02 | 6.672e-03 |   3.784e-04  |  4.116e+05  |    5.557e+05   
 75.6% | 000336640 |    0.0561378  | 5.168e+04| 7.286e+04|          |  2.057e-02 |  6.062e-03 |  5.262e-03 | 7.142e-03 |   2.121e-02  |  2.715e+05  |    5.555e+05   
 75.7% | 000337280 |    0.0366672  |          | 7.343e+04|          |            |            |  2.898e-02 | 6.931e-03 |   2.990e-04  |  4.108e+05  |    5.555e+05   
 75.9% | 000337920 |    0.0553551  | 5.215e+04| 7.143e+04|          |  2.036e-02 |  4.487e-03 |  4.984e-03 | 6.156e-03 |   2.187e-02  |  2.689e+05  |    5.553e+05   
 76.0% | 000338560 |    0.0356490  |          | 7.352e+04|          |            |            |  2.878e-02 | 6.044e-03 |   3.416e-04  |  4.126e+05  |    5.553e+05   
 76.1% | 000339200 |    0.0542966  | 5.262e+04| 7.281e+04|          |  2.033e-02 |  5.963e-03 |  4.783e-03 | 6.795e-03 |   2.044e-02  |  2.677e+05  |    5.551e+05   
 76.3% | 000339840 |    0.0362497  |          | 7.235e+04|          |            |            |  2.921e-02 | 6.269e-03 |   3.179e-04  |  3.962e+05  |    5.551e+05   
 76.4% | 000340480 |    0.0533001  | 5.270e+04| 7.243e+04|          |  2.025e-02 |  4.360e-03 |  3.872e-03 | 5.826e-03 |   2.138e-02  |  2.662e+05  |    5.549e+05   
 76.6% | 000341120 |    0.0343623  |          | 7.244e+04|          |            |            |  2.728e-02 | 6.348e-03 |   2.935e-04  |  4.079e+05  |    5.549e+05   
 76.7% | 000341760 |    0.0528042  | 5.215e+04| 7.298e+04|          |  2.028e-02 |  6.070e-03 |  3.747e-03 | 6.627e-03 |   2.024e-02  |  2.622e+05  |    5.547e+05   
 76.9% | 000342400 |    0.0343739  |          | 7.217e+04|          |            |            |  2.688e-02 | 6.781e-03 |   2.799e-04  |  3.978e+05  |    5.547e+05   
 77.0% | 000343040 |    0.0524935  | 5.171e+04| 7.186e+04|          |  2.007e-02 |  4.376e-03 |  3.710e-03 | 6.118e-03 |   2.067e-02  |  2.573e+05  |    5.545e+05   
 77.2% | 000343680 |    0.0327408  |          | 7.298e+04|          |            |            |  2.546e-02 | 6.492e-03 |   3.057e-04  |  4.074e+05  |    5.545e+05   
 77.3% | 000344320 |    0.0517670  | 5.295e+04| 7.178e+04|          |  2.009e-02 |  5.991e-03 |  3.613e-03 | 6.591e-03 |   1.958e-02  |  2.544e+05  |    5.544e+05   
 77.4% | 000344960 |    0.0320906  |          | 7.133e+04|          |            |            |  2.547e-02 | 5.848e-03 |   3.378e-04  |  4.053e+05  |    5.543e+05   
 77.6% | 000345600 |    0.0508617  | 5.264e+04| 7.212e+04|          |  1.998e-02 |  4.454e-03 |  3.667e-03 | 5.819e-03 |   1.949e-02  |  2.525e+05  |    5.542e+05   
 77.7% | 000346240 |    0.0319298  |          | 7.062e+04|          |            |            |  2.538e-02 | 5.840e-03 |   2.697e-04  |  3.970e+05  |    5.541e+05   
 77.9% | 000346880 |    0.0505285  | 5.144e+04| 7.071e+04|          |  2.002e-02 |  5.848e-03 |  3.598e-03 | 6.305e-03 |   1.870e-02  |  2.477e+05  |    5.540e+05   
 78.0% | 000347520 |    0.0318292  |          | 7.077e+04|          |            |            |  2.489e-02 | 6.182e-03 |   3.066e-04  |  3.881e+05  |    5.539e+05   
 78.2% | 000348160 |    0.0501761  | 5.185e+04| 6.976e+04|          |  1.982e-02 |  4.454e-03 |  3.650e-03 | 5.842e-03 |   1.896e-02  |  2.430e+05  |    5.538e+05   
 78.3% | 000348800 |    0.0296070  |          | 7.052e+04|          |            |            |  2.278e-02 | 6.055e-03 |   2.992e-04  |  4.064e+05  |    5.537e+05   
 78.4% | 000349440 |    0.0498273  | 5.011e+04| 6.843e+04|          |  1.991e-02 |  5.936e-03 |  3.485e-03 | 6.240e-03 |   1.827e-02  |  2.383e+05  |    5.536e+05   
 78.6% | 000350080 |    0.0295750  |          | 7.042e+04|          |            |            |  2.269e-02 | 6.192e-03 |   2.880e-04  |  3.962e+05  |    5.535e+05   
 78.7% | 000350720 |    0.0486469  | 4.996e+04| 6.980e+04|          |  1.979e-02 |  4.473e-03 |  3.542e-03 | 5.627e-03 |   1.779e-02  |  2.377e+05  |    5.534e+05   
 78.9% | 000351360 |    0.0278147  |          | 6.974e+04|          |            |            |  2.148e-02 | 5.634e-03 |   2.825e-04  |  4.101e+05  |    5.534e+05   
 79.0% | 000352000 |    0.0482977  | 5.497e+04| 6.882e+04|          |  1.986e-02 |  5.866e-03 |  3.474e-03 | 6.013e-03 |   1.710e-02  |  2.330e+05  |    5.532e+05   
